Year/Make, Model, Price, Rating, Mileage
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 32925, Great Price, 53817, 
Used 2018 GMC, Sierra 3500HD SLT Crew Cab Standard Box 4WD, 48070, Fair Price, 70292, 
Used 2018 GMC, Sierra 1500 SLE Crew Cab Short Box 4WD, 27555, Fair Price, 89693, 
Used 2018 GMC, Canyon All Terrain with Leather Crew Cab Short Box 4WD, 23546, Excellent Price, 73799, 
Used 2018 GMC, Terrain SLE FWD, 14987, Great Price, 91396, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 28411, Great Price, 100243, 
Used 2018 GMC, Acadia SLE with SLE-2 AWD, 15249, Fair Price, 94617, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 32400, High Price, 70484, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 29998, Great Price, 85583, 
Used 2018 GMC, Terrain SLT AWD, 11977, Fair Price, 155986, 
Used 2018 GMC, Acadia SLT with SLT-1 AWD, 18495, High Price, 89773, 
Used 2018 GMC, Sierra 1500 SLE Crew Cab Standard Box 4WD, 28977, High Price, 85284, 
