Year/Make, Model, Price, Rating, Mileage
Used 2024 Chrysler, Pacifica Touring L FWD, 33594, Fair Price, 28437
Used 2024 Chrysler, Pacifica Hybrid Select FWD, 30999, Fair Price, 59667
Used 2024 Chrysler, Pacifica Limited FWD, 39500, Great Price, 3619
Used 2024 Chrysler, Pacifica Limited FWD, 38911, Excellent Price, 11277
Used 2024 Chrysler, Pacifica Touring L FWD, 34995, Fair Price, 4308
Used 2024 Chrysler, Pacifica Limited FWD, 35788, Fair Price, 40616
Used 2024 Chrysler, Pacifica Touring L AWD, 40000, High Price, 17990
Used 2024 Chrysler, Pacifica Touring L FWD, 28998, Fair Price, 49202
Used 2024 Chrysler, Pacifica Touring FWD, 29829, High Price, 48730
Used 2024 Chrysler, Pacifica Hybrid Premium S FWD, 43000, High Price, 10584
