Year/Make, Model, Price, Rating, Mileage
Used 2022 Dodge, Durango R/T Plus AWD, 41541, Excellent Price, 18329, 
Used 2022 Dodge, Durango R/T Plus AWD, 34674, Excellent Price, 23280, 
Used 2022 Dodge, Durango GT Plus AWD, 27855, Fair Price, 43725, 
Used 2022 Dodge, Challenger SXT RWD, 15925, Excellent Price, 51959, 
Used 2022 Dodge, Challenger GT RWD, 17495, Excellent Price, 58251, 
Used 2022 Dodge, Durango R/T AWD, 27085, Excellent Price, 55569, 
Used 2022 Dodge, Durango R/T AWD, 27995, Excellent Price, 64433, 
Used 2022 Dodge, Challenger R/T RWD, 26690, Excellent Price, 38178, 
Used 2022 Dodge, Charger Scat Pack RWD, 42998, Excellent Price, 33992, 
Used 2022 Dodge, Durango R/T AWD, 29890, Excellent Price, 56228, 
Used 2022 Dodge, Charger SXT RWD, 16895, Excellent Price, 57877, 
Used 2022 Dodge, Durango GT Plus AWD, 31595, Great Price, 31236, 
Used 2022 Dodge, Durango R/T AWD, 30325, Excellent Price, 51444, 
Used 2022 Dodge, Durango R/T Plus AWD, 31099, Great Price, 52678, 
Used 2022 Dodge, Charger SXT RWD, 15788, Excellent Price, 56350, 
Used 2022 Dodge, Challenger GT RWD, 19470, Great Price, 44804, 
Used 2022 Dodge, Durango R/T AWD, 34726, Excellent Price, 28130, 
Used 2022 Dodge, Challenger SXT RWD, 18399, Excellent Price, 48284, 
Used 2022 Dodge, Durango R/T AWD, 37888, Excellent Price, 12032, 
Used 2022 Dodge, Durango R/T AWD, 29615, Great Price, 45047, 
Used 2022 Dodge, Charger SXT RWD, 16146, Great Price, 57949, 
Used 2022 Dodge, Durango R/T AWD, 35850, Great Price, 27203, 
Used 2022 Dodge, Durango GT Plus AWD, 29998, Great Price, 56413, 
Used 2022 Dodge, Challenger R/T RWD, 22999, Excellent Price, 43350, 
Used 2022 Dodge, Charger SXT RWD, 12700, Excellent Price, 58508, 
Used 2022 Dodge, Durango R/T AWD, 28988, Great Price, 54817, 
Used 2022 Dodge, Durango GT Plus AWD, 25499, Great Price, 60513, 
Used 2022 Dodge, Durango SXT AWD, 23850, Great Price, 34770, 
Used 2022 Dodge, Durango GT AWD, 23785, Great Price, 82105, 
Used 2022 Dodge, Charger SXT RWD, 17695, Excellent Price, 57145, 
Used 2022 Dodge, Durango R/T AWD, 35909, Great Price, 21775, 
Used 2022 Dodge, Challenger GT RWD, 18890, Excellent Price, 61162, 
Used 2022 Dodge, Durango R/T Plus AWD, 34674, Excellent Price, 23280, 
Used 2022 Dodge, Durango R/T AWD, 29615, Great Price, 45047, 
Used 2022 Dodge, Challenger GT AWD, 26400, High Price, 46336, 
Used 2022 Dodge, Durango R/T AWD, 30325, Excellent Price, 51444, 
Used 2022 Dodge, Durango R/T AWD, 28988, Great Price, 54817, 
Used 2022 Dodge, Durango GT AWD, 23785, Great Price, 82105, 
Used 2022 Dodge, Charger SXT RWD, 22998, Excellent Price, 47072, 
Used 2022 Dodge, Charger Scat Pack RWD, 37995, Excellent Price, 38571, 
Used 2022 Dodge, Durango R/T Plus AWD, 41541, Excellent Price, 18329, 
Used 2022 Dodge, Durango GT Plus AWD, 33259, Great Price, 26641, 
Used 2022 Dodge, Durango R/T AWD, 35909, Great Price, 21775, 
Used 2022 Dodge, Durango Citadel AWD, 34995, Great Price, 35890, 
Used 2022 Dodge, Challenger SXT RWD, 15195, Great Price, 46937, 
Used 2022 Dodge, Charger SXT RWD, 20099, Excellent Price, 51144, 
Used 2022 Dodge, Durango R/T AWD, 38368, Excellent Price, 28740, 
Used 2022 Dodge, Charger SXT RWD, 20282, Great Price, 41099, 
Used 2022 Dodge, Durango SRT 392 AWD, 56999, Fair Price, 20306, 
Used 2022 Dodge, Charger SXT RWD, 15880, Great Price, 57860, 
Used 2022 Dodge, Durango R/T AWD, 39004, Great Price, 31243, 
Used 2022 Dodge, Durango Citadel AWD, 35799, Fair Price, 27234, 
