Year/Make, Model, Price, Rating, Mileage
Used 2022 Lincoln, Corsair Reserve AWD, 28994, Excellent Price, 34834, 
Used 2022 Lincoln, Aviator Reserve AWD, 38995, Excellent Price, 34877, 
Used 2022 Lincoln, Aviator Reserve AWD, 35778, Great Price, 55399, 
Used 2022 Lincoln, Nautilus Reserve AWD, 31995, Excellent Price, 32928, 
Used 2022 Lincoln, Corsair Standard AWD, 28395, Excellent Price, 33376, 
Used 2022 Lincoln, Corsair Standard AWD, 25795, Excellent Price, 32687, 
Used 2022 Lincoln, Navigator Reserve 4WD, 59773, Great Price, 21725, 
Used 2022 Lincoln, Aviator Black Label Grand Touring AWD, 49990, Excellent Price, 28183, 
Used 2022 Lincoln, Nautilus Reserve AWD, 30999, Great Price, 52395, 
Used 2022 Lincoln, Corsair Reserve AWD, 28495, Excellent Price, 46180, 
Used 2022 Lincoln, Corsair Standard AWD, 27395, Excellent Price, 30205, 
Used 2022 Lincoln, Corsair Standard AWD, 29695, Great Price, 22201, 
Used 2022 Lincoln, Aviator Reserve AWD, 31839, Excellent Price, 94565, 
Used 2022 Lincoln, Corsair Standard AWD, 28379, Fair Price, 18082, 
Used 2022 Lincoln, Corsair Grand Touring AWD, 34298, Great Price, 30983, 
Used 2022 Lincoln, Corsair Standard AWD, 30451, Fair Price, 31752, 
Used 2022 Lincoln, Corsair Reserve AWD, 28994, Excellent Price, 34834, 
Used 2022 Lincoln, Aviator Reserve AWD, 45239, Excellent Price, 20444, 
Used 2022 Lincoln, Corsair Standard AWD, 26800, Excellent Price, 33247, 
Used 2022 Lincoln, Aviator Reserve AWD, 35890, Excellent Price, 68348, 
Used 2022 Lincoln, Corsair Reserve FWD, 30998, Great Price, 32879, 
Used 2022 Lincoln, Nautilus Reserve AWD, 29995, Great Price, 58767, 
Used 2022 Lincoln, Nautilus Reserve AWD, 36625, Fair Price, 31845, 
Used 2022 Lincoln, Aviator Reserve AWD, 45322, Fair Price, 31684, 
Used 2022 Lincoln, Corsair Reserve AWD, 33329, Great Price, 20714, 
Used 2022 Lincoln, Corsair Standard AWD, 28350, Great Price, 24505, 
Used 2022 Lincoln, Navigator L Black Label 4WD, 63791, Great Price, 43590, 
Used 2022 Lincoln, Aviator Reserve AWD, 47995, Fair Price, 21000, 
Used 2022 Lincoln, Aviator Reserve AWD, 41882, Fair Price, 40582, 
Used 2022 Lincoln, Corsair Standard AWD, 27972, Fair Price, 40032, 
Used 2022 Lincoln, Navigator Black Label 4WD, 66585, Fair Price, 30491, 
Used 2022 Lincoln, Nautilus Reserve AWD, 36975, Fair Price, 23095, 
Used 2022 Lincoln, Corsair Standard AWD, 25690, Fair Price, 31350, 
Used 2022 Lincoln, Corsair Standard AWD, 30074, Fair Price, 27046, 
Used 2022 Lincoln, Corsair Standard AWD, 28995, Fair Price, 29727, 
Used 2022 Lincoln, Corsair Reserve AWD, 27995, Fair Price, 65211, 
Used 2022 Lincoln, Aviator Reserve AWD, 49995, High Price, 10036, 
Used 2022 Lincoln, Corsair Standard AWD, 29899, High Price, 38760, 
Used 2022 Lincoln, Nautilus Standard AWD, 29591, Fair Price, 44224, 
