Year/Make, Model, Price, Rating, Mileage
Used 2019 Mitsubishi, Outlander Sport ES 2.0 AWC CVT, 10995, Excellent Price, 54968, 
Used 2019 Mitsubishi, Outlander Sport ES 2.0 FWD CVT, 7979, Excellent Price, 113141, 
Used 2019 Mitsubishi, Mirage G4 ES Sedan CVT, 10999, Great Price, 35036, 
Used 2019 Mitsubishi, Outlander ES AWC, 14995, Great Price, 69655, 
Used 2019 Mitsubishi, Mirage G4 ES Sedan CVT, 7495, Fair Price, 103899, 
Used 2019 Mitsubishi, Eclipse Cross LE S-AWC, 11999, Excellent Price, 72565, 
Used 2019 Mitsubishi, Outlander SE S-AWC, 15995, Fair Price, 60990, 
Used 2019 Mitsubishi, Eclipse Cross LE S-AWC, 15998, High Price, 83128, 
Used 2019 Mitsubishi, Outlander Sport SE 2.0 AWC CVT, 14599, High Price, 103762, 
Used 2019 Mitsubishi, Outlander LE S-AWC, 9995, Excellent Price, 111953, 
Used 2019 Mitsubishi, Outlander Sport ES 2.0 FWD CVT, 11995, Fair Price, 22584, 
Used 2019 Mitsubishi, Mirage ES Hatchback CVT, 10795, High Price, 118079, 
