Year/Make, Model, Price, Rating, Mileage
Used 2019 Mitsubishi, Mirage G4 ES Sedan CVT, 6250, Excellent Price, 120880, 
Used 2019 Mitsubishi, Mirage G4 ES Sedan CVT, 9207, Excellent Price, 61780, 
Used 2019 Mitsubishi, Mirage G4 ES Sedan CVT, 6250, Excellent Price, 120880, 
Used 2019 Mitsubishi, Outlander Sport LE 2.0 FWD CVT, 14271, Excellent Price, 46440, 
Used 2019 Mitsubishi, Outlander Sport ES 2.0 FWD CVT, 10895, Fair Price, 96713, 
Used 2019 Mitsubishi, Eclipse Cross SEL S-AWC, 12499, Fair Price, 112210, 
Used 2019 Mitsubishi, Outlander Sport ES 2.0 AWC CVT, 14893, High Price, 47941, 
Used 2019 Mitsubishi, Outlander Sport ES 2.0 FWD CVT, 11500, Excellent Price, 72461, 
Used 2019 Mitsubishi, Outlander SE S-AWC, 12998, Excellent Price, 83036, 
Used 2019 Mitsubishi, Outlander Sport SE 2.0 AWC CVT, 15998, High Price, 84502, 
Used 2019 Mitsubishi, Mirage ES Hatchback Manual, 12998, High Price, 46944, 
Used 2019 Mitsubishi, Mirage ES Hatchback CVT, 9995, High Price, 68138, 
Used 2019 Mitsubishi, Outlander Sport LE 2.0 AWC CVT, 17998, High Price, 47513, 
