Year/Make, Model, Price, Rating, Mileage
Used 2019 BMW, M240i Convertible RWD, 31645, Fair Price, 51826, 
Used 2019 BMW, i8 Roadster, 69995, Excellent Price, 39494, 
Used 2019 BMW, 430i xDrive Gran Coupe, 19998, Excellent Price, 85904, 
Used 2019 BMW, M850i Coupe, 45000, Excellent Price, 45430, 
Used 2019 BMW, X7 xDrive50i, 27995, Excellent Price, 117055, 
Used 2019 BMW, 530i xDrive, 17900, Excellent Price, 98195, 
Used 2019 BMW, X5 xDrive40i, 29260, Great Price, 63966, 
Used 2019 BMW, M850i Coupe, 41900, Great Price, 70741, 
Used 2019 BMW, X3 xDrive30i AWD, 16995, Excellent Price, 93346, 
Used 2019 BMW, X1 xDrive28i AWD, 20650, Great Price, 43841, 
Used 2019 BMW, X3 xDrive30i AWD, 17999, Excellent Price, 85715, 
Used 2019 BMW, X3 xDrive30i AWD, 23735, Fair Price, 49323, 
Used 2019 BMW, X5 xDrive40i, 23995, Great Price, 92935, 
Used 2019 BMW, X5 xDrive40i, 30877, Fair Price, 70928, 
Used 2019 BMW, 530i xDrive, 24699, Excellent Price, 31237, 
Used 2019 BMW, X5 xDrive40i, 24596, Great Price, 82443, 
Used 2019 BMW, 740i xDrive, 28995, Excellent Price, 45708, 
Used 2019 BMW, X2 xDrive28i, 16444, Excellent Price, 79243, 
Used 2019 BMW, X3 xDrive30i AWD, 19995, Fair Price, 84203, 
Used 2019 BMW, 330i xDrive Sedan, 23998, Great Price, 71125, 
Used 2019 BMW, X5 xDrive40i, 33998, Great Price, 47132, 
Used 2019 BMW, X3 xDrive30i AWD, 25998, Fair Price, 56658, 
Used 2019 BMW, X5 xDrive50i, 26550, Great Price, 96354, 
Used 2019 BMW, 330i Sedan RWD, 23000, Excellent Price, 47229, 
Used 2019 BMW, X7 xDrive40i, 38471, Fair Price, 65307, 
Used 2019 BMW, M5 Sedan, 62996, Great Price, 39622, 
Used 2019 BMW, X7 xDrive50i, 36966, Fair Price, 74727, 
Used 2019 BMW, X5 xDrive40i, 28000, Great Price, 70797, 
Used 2019 BMW, M240i xDrive Convertible, 23995, Excellent Price, 82000, 
Used 2019 BMW, X5 xDrive40i, 21995, Great Price, 100948, 
Used 2019 BMW, 430i Coupe RWD, 26998, Fair Price, 24791, 
Used 2019 BMW, Plug-In Hybrid 530e iPerformance RWD, 18995, Excellent Price, 71057, 
Used 2019 BMW, 430i xDrive Gran Coupe, 23998, Fair Price, 54455, 
Used 2019 BMW, 750i xDrive, 22450, Fair Price, 100668, 
