Year/Make, Model, Price, Rating, Mileage
Used 2023 Kia, Sportage SX FWD, 23999, Excellent Price, 22772, 
Used 2023 Kia, Stinger GT2 AWD, 35145, Excellent Price, 47463, 
Used 2023 Kia, Forte GT-Line IVT, 17323, Excellent Price, 53689, 
Used 2023 Kia, Soul LX IVT, 16998, Excellent Price, 53039, 
Used 2023 Kia, Forte LXS IVT, 16500, Excellent Price, 21438, 
Used 2023 Kia, K5 GT-Line AWD, 26998, Excellent Price, 29272, 
Used 2023 Kia, Sorento LX FWD, 19364, Excellent Price, 64319, 
Used 2023 Kia, Stinger GT2 AWD, 35145, Excellent Price, 47463, 
Used 2023 Kia, Telluride SX Prestige AWD, 32500, Excellent Price, 62832, 
Used 2023 Kia, K5 GT-Line AWD, 25998, Excellent Price, 51048, 
Used 2023 Kia, Sportage Hybrid LX AWD, 24995, Great Price, 11365, 
Used 2023 Kia, Forte LX IVT, 17500, Excellent Price, 8225, 
Used 2023 Kia, Forte GT-Line IVT, 17323, Excellent Price, 53689, 
Used 2023 Kia, Forte LXS IVT, 16990, Excellent Price, 48440, 
Used 2023 Kia, Forte GT-Line IVT, 15977, Excellent Price, 45742, 
Used 2023 Kia, Sportage EX FWD, 23500, Excellent Price, 18023, 
Used 2023 Kia, Sportage EX AWD, 26998, Great Price, 18169, 
Used 2023 Kia, Sportage Hybrid LX AWD, 25998, Great Price, 31461, 
Used 2023 Kia, Sportage X-Pro Prestige AWD, 27891, Great Price, 46475, 
Used 2023 Kia, Sportage Hybrid LX AWD, 23500, Excellent Price, 38878, 
Used 2023 Kia, Forte LXS IVT, 18495, Great Price, 7857, 
Used 2023 Kia, Forte GT DCT, 20750, Great Price, 29029, 
Used 2023 Kia, Forte LXS IVT, 18998, Great Price, 26846, 
Used 2023 Kia, Forte GT DCT, 22998, Great Price, 33173, 
Used 2023 Kia, Sorento SX FWD, 29845, Great Price, 25841, 
Used 2023 Kia, Carnival LXS, 26500, Excellent Price, 49788, 
Used 2023 Kia, Sorento SX FWD, 28500, Great Price, 31888, 
Used 2023 Kia, Telluride SX Prestige X-Pro AWD, 45998, Great Price, 21668, 
Used 2023 Kia, Soul LX IVT, 18998, Fair Price, 36995, 
Used 2023 Kia, Sorento X-Line EX AWD, 29998, Great Price, 31451, 
Used 2023 Kia, Sorento X-Line EX AWD, 29447, Great Price, 30834, 
Used 2023 Kia, Forte LX IVT, 17300, Great Price, 21741, 
Used 2023 Kia, Sportage EX AWD, 23900, Great Price, 27526, 
Used 2023 Kia, Forte LXS IVT, 16800, Excellent Price, 23656, 
Used 2023 Kia, Forte GT DCT, 20750, Great Price, 29029, 
Used 2023 Kia, Sorento X-Line EX AWD, 29998, Great Price, 31451, 
Used 2023 Kia, Sorento SX FWD, 28500, Great Price, 31888, 
Used 2023 Kia, Sportage X-Line AWD, 27981, Great Price, 16358, 
Used 2023 Kia, Sportage X-Pro Prestige AWD, 28295, Great Price, 29380, 
Used 2023 Kia, Telluride SX Prestige X-Pro AWD, 45998, Great Price, 21668, 
Used 2023 Kia, Forte LXS IVT, 18998, Great Price, 26846, 
Used 2023 Kia, Sorento SX AWD, 30999, Excellent Price, 5194, 
Used 2023 Kia, Forte LXS IVT, 16999, Great Price, 33135, 
Used 2023 Kia, Carnival LXS, 29000, Great Price, 24592, 
Used 2023 Kia, Sportage EX FWD, 22500, Great Price, 28174, 
Used 2023 Kia, Sorento SX AWD, 32480, Great Price, 2728, 
Used 2023 Kia, Telluride SX Prestige X-Pro AWD, 41000, Great Price, 17794, 
Used 2023 Kia, Sportage SX-Prestige FWD, 26420, Great Price, 20683, 
Used 2023 Kia, Carnival LXS, 28999, Great Price, 42555, 
Used 2023 Kia, Forte LXS IVT, 18950, Great Price, 24526, 
Used 2023 Kia, Sorento SX AWD, 30999, Excellent Price, 8580, 
Used 2023 Kia, Sorento X-Line EX AWD, 29447, Great Price, 30834, 
Used 2023 Kia, Soul LX IVT, 18998, Fair Price, 36995, 
Used 2023 Kia, Sportage LX AWD, 20971, Great Price, 50591, 
Used 2023 Kia, Sportage EX AWD, 25998, Great Price, 36032, 
Used 2023 Kia, Sorento SX AWD, 30999, Excellent Price, 17558, 
Used 2023 Kia, Telluride S AWD, 31999, Excellent Price, 40557, 
Used 2023 Kia, Forte GT-Line IVT, 19990, Excellent Price, 23327, 
Used 2023 Kia, Sportage X-Line AWD, 25980, Great Price, 25587, 
Used 2023 Kia, Soul LX IVT, 18511, Great Price, 15032, 
Used 2023 Kia, Forte LXS IVT, 17998, Great Price, 48692, 
Used 2023 Kia, K5 LXS FWD, 17999, Excellent Price, 49560, 
Used 2023 Kia, Sorento SX AWD, 33000, Great Price, 4273, 
Used 2023 Kia, Seltos S AWD, 20000, Great Price, 32486, 
Used 2023 Kia, Sportage Plug-In Hybrid X-Line Prestige AWD, 33195, Great Price, 7618, 
Used 2023 Kia, Sorento X-Line S AWD, 25996, Excellent Price, 40786, 
Used 2023 Kia, Telluride SX Prestige AWD, 38750, Excellent Price, 30579, 
Used 2023 Kia, K5 GT-Line FWD, 20988, Great Price, 90779, 
Used 2023 Kia, Sorento LX FWD, 23000, Great Price, 44079, 
Used 2023 Kia, Soul LX IVT, 17850, Fair Price, 41205, 
Used 2023 Kia, Carnival LXS, 27177, Great Price, 62270, 
Used 2023 Kia, Forte LX IVT, 14444, Excellent Price, 32235, 
Used 2023 Kia, Soul LX IVT, 18199, Fair Price, 22653, 
Used 2023 Kia, EV6 Wind AWD, 28690, Great Price, 20209, 
Used 2023 Kia, Sportage Hybrid SX-Prestige AWD, 30000, Great Price, 31152, 
Used 2023 Kia, Soul S IVT, 20499, Great Price, 4605, 
Used 2023 Kia, Soul GT-Line IVT, 19998, Great Price, 40728, 
Used 2023 Kia, Telluride SX Prestige AWD, 39800, Great Price, 20290, 
Used 2023 Kia, Forte GT DCT, 21998, Fair Price, 41514, 
Used 2023 Kia, Sportage X-Line AWD, 26000, Great Price, 36864, 
Used 2023 Kia, Soul GT-Line IVT, 21001, Great Price, 4195, 
Used 2023 Kia, Sportage X-Pro AWD, 27700, Fair Price, 33115, 
Used 2023 Kia, EV6 Wind RWD, 18800, Excellent Price, 70306, 
Used 2023 Kia, Soul LX IVT, 14020, Excellent Price, 29976, 
Used 2023 Kia, Forte GT-Line IVT, 18500, Excellent Price, 38635, 
Used 2023 Kia, Sportage LX FWD, 17505, Great Price, 94970, 
Used 2023 Kia, Sportage X-Line AWD, 26000, Great Price, 22088, 
Used 2023 Kia, Telluride EX FWD, 35000, Fair Price, 22771, 
