Used 2023 Kia, Sportage EX FWD, $24,770, Great Price, 16,118 miles, 
Used 2023 Kia, Seltos Nightfall AWD, $23,490, Great Price, 35,948 miles, 
Used 2023 Kia, K5 LXS FWD, $22,015, Fair Price, 50,742 miles, 
Used 2023 Kia, Sportage Hybrid EX AWD, $27,895, Great Price, 1,094 miles, 
Used 2023 Kia, Sorento SX AWD, $34,998, Fair Price, 10,046 miles, 
Used 2023 Kia, Forte GT-Line IVT, $22,998, Fair Price, 17,313 miles, 
Used 2023 Kia, Sportage SX AWD, $25,455, Great Price, 38,735 miles, 
Used 2023 Kia, Sorento X-Line S AWD, $29,653, Fair Price, 23,355 miles, 
Used 2023 Kia, Sportage X-Pro Prestige AWD, $31,995, Fair Price, 751 miles, 
Used 2023 Kia, Sportage SX-Prestige AWD, $29,995, Fair Price, 40,222 miles, 
Used 2023 Kia, Niro EV Wave, $28,714, Fair Price, 1,000 miles, 
Used 2023 Kia, K5 GT-Line FWD, $23,500, Great Price, 42,319 miles, 
Used 2023 Kia, Sportage X-Pro AWD, $27,990, Fair Price, 40,410 miles, 
Used 2023 Kia, Soul LX IVT, $19,395, Fair Price, 47,674 miles, 
Used 2023 Kia, Soul LX IVT, $19,195, Fair Price, 48,302 miles, 
Used 2023 Kia, Niro EV Wave, $28,800, Fair Price, 6 miles, 
Used 2023 Kia, Rio S Sedan IVT, $17,434, Great Price, 9,087 miles, 
Used 2023 Kia, Sorento X-Line SX Prestige AWD, $35,000, Fair Price, 41,875 miles, 
Used 2023 Kia, Soul LX IVT, $19,995, High Price, 44,633 miles, 
Used 2023 Kia, Sportage X-Line AWD, $26,998, Fair Price, 35,619 miles, 
Used 2023 Kia, Forte LXS IVT, $18,695, High Price, 62,791 miles, 
Used 2023 Kia, Soul S IVT, $18,800, High Price, 57,487 miles, 
Used 2023 Kia, Sportage X-Pro Prestige AWD, $28,400, Fair Price, 38,962 miles, 
Used 2023 Kia, Sorento SX AWD, $34,750, High Price, 5,953 miles, 
Used 2023 Kia, Sorento S FWD, $29,800, High Price, 23,914 miles, 
Used 2023 Kia, Sorento Hybrid EX AWD, $34,800, High Price, 2,570 miles, 
Used 2023 Kia, Sportage X-Line AWD, $28,995, High Price, 13,655 miles, 
Used 2023 Kia, Telluride EX X-Line AWD, $40,525, High Price, 44,950 miles, 
Used 2023 Kia, Sportage EX FWD, $24,998, Great Price, 31,982 miles, 
Used 2023 Kia, Sorento Hybrid EX AWD, $35,998, High Price, 468 miles, 
Used 2023 Kia, Sportage Hybrid EX AWD, $27,998, High Price, 45,363 miles, 
Used 2023 Kia, Forte LXS IVT, $21,695, High Price, 26,819 miles, 
Used 2023 Kia, Telluride S FWD, $33,696, Fair Price, 17,649 miles, 
Used 2023 Kia, Forte LXS IVT, $22,395, High Price, 18,047 miles, 
Used 2023 Kia, K5 LXS FWD, $21,930, High Price, 69,953 miles, 
Used 2023 Kia, Carnival LX, $31,995, High Price, 38,535 miles, 
Used 2023 Kia, Carnival LXS, $24,000, Great Price, 126,588 miles, 
Used 2023 Kia, Forte LXS IVT, $20,095, Fair Price, 43,300 miles, 
Used 2023 Kia, Sportage LX AWD, $27,697, High Price, 4,415 miles, 
Used 2023 Kia, Sorento Hybrid EX AWD, $34,985, High Price, 5 miles, 
Used 2023 Kia, Sorento SX FWD, $35,963, High Price, 261 miles, 
Used 2023 Kia, Sportage X-Line AWD, $31,995, High Price, 148 miles, 
Used 2023 Kia, Sorento Hybrid EX AWD, $36,959, High Price, 4,448 miles, 
Used 2023 Kia, Sportage Hybrid EX AWD, $30,810, High Price, 22,759 miles, 
Used 2023 Kia, Sportage X-Line AWD, $27,800, High Price, 36,778 miles, 
Used 2023 Kia, Sportage X-Pro Prestige AWD, $29,500, Fair Price, 31,644 miles, 
Used 2023 Kia, Soul LX IVT, $17,308, Fair Price, 66,007 miles, 
Used 2023 Kia, Forte LXS IVT, $19,885, Fair Price, 28,513 miles, 
Used 2023 Kia, Soul LX IVT, $20,895, High Price, 19,830 miles, 
Used 2023 Kia, Seltos S AWD, $23,999, High Price, 28,926 miles, 
Used 2023 Kia, Forte LXS IVT, $21,395, High Price, 9,730 miles, 
Used 2023 Kia, Soul LX IVT, $19,795, High Price, 42,791 miles, 
Used 2023 Kia, Niro EV Wave, $35,998, High Price, 459 miles, 
Used 2023 Kia, Soul LX IVT, $20,495, High Price, 42,838 miles, 
Used 2023 Kia, Forte LXS IVT, $21,395, High Price, 10,435 miles, 
Used 2023 Kia, Niro EV Wave, $36,998, High Price, 561 miles, 
