Year/Make, Model, Price, Rating, Mileage
Used 2021 Genesis, G70 3.3T AWD, 32998, Great Price, 32751, 
Used 2021 Genesis, G70 3.3T AWD, 27998, Great Price, 71299, 
Used 2021 Genesis, GV80 3.5T Advanced + AWD, 40500, Great Price, 24925, 
Used 2021 Genesis, GV80 3.5T Advanced + AWD, 39363, Great Price, 43532, 
Used 2021 Genesis, GV80 2.5T AWD, 38000, Fair Price, 24172, 
Used 2021 Genesis, GV80 2.5T AWD, 40777, Fair Price, 20664, 
Used 2021 Genesis, GV80 3.5T AWD, 36750, Fair Price, 58027, 
Used 2021 Genesis, G80 3.5T AWD, 29450, Excellent Price, 80684, 
Used 2021 Genesis, G70 2.0T AWD, 19995, Great Price, 61416, 
Used 2021 Genesis, GV80 3.5T AWD, 35250, High Price, 75407, 
Used 2021 Genesis, G80 2.5T AWD, 29635, High Price, 71044, 
Used 2021 Genesis, G80 2.5T AWD, 30400, High Price, 65772, 
Used 2021 Genesis, GV80 3.5T AWD, 41485, High Price, 41819, 
Used 2021 Genesis, GV80 2.5T AWD, 39986, High Price, 45413, 
Used 2021 Genesis, GV80 2.5T AWD, 36998, Fair Price, 45968, 
Used 2021 Genesis, GV80 3.5T AWD, 39300, Great Price, 20559, 
