Year/Make, Model, Price, Rating, Mileage
Used 2024 Rivian, R1S Adventure Dual-Motor Max Pack, 68998, Great Price, 32656
Used 2022 Rivian, R1S Launch Edition, 64998, Fair Price, 28702
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 68998, Great Price, 18089
Used 2022 Rivian, R1S Launch Edition, 62995, Great Price, 15694
Used 2022 Rivian, R1T Adventure Package, 51995, Great Price, 26305
Used 2022 Rivian, R1T Adventure Package, 41995, Great Price, 69299
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 65990, Great Price, 13215
Used 2025 Rivian, R1S Ascend Tri-Motor Max Pack, 98995, Fair Price, 3745
Used 2022 Rivian, R1T Adventure Package, 56599, High Price, 30381
Used 2022 Rivian, R1T Adventure Package, 49999, High Price, 55632
Used 2022 Rivian, R1S Launch Edition, 64495, Fair Price, 15689
Used 2024 Rivian, R1S Adventure Quad-Motor Large Pack, 70995, Fair Price, 19664
Used 2025 Rivian, R1S Premium Tri-Motor Max Pack, 91995, Great Price, 2635
Used 2025 Rivian, R1S Adventure Dual-Motor Max Pack, 79998, Fair Price, 12436
Used 2023 Rivian, R1S Adventure Dual-Motor Standard Pack, 65998, High Price, 12252
Used 2022 Rivian, R1S Launch Edition, 63995, Fair Price, 15729
Used 2022 Rivian, R1T Adventure Package, 54630, Fair Price, 32265
Used 2024 Rivian, R1S Adventure Dual-Motor Large Pack, 72495, High Price, 15965
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 63995, Fair Price, 27344
Used 2022 Rivian, R1T Adventure Package, 55900, High Price, 28405
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 66980, Fair Price, 16419
Used 2022 Rivian, R1T Adventure Package, 48995, High Price, 53547
