Year/Make, Model, Price, Rating, Mileage
Used 2020 MINI, Clubman Cooper S ALL4, 22974, Excellent Price, 11689, 
Used 2020 MINI, Clubman Cooper S ALL4, 18888, Great Price, 54302, 
Used 2020 MINI, Countryman Cooper ALL4, 12900, Excellent Price, 119650, 
Used 2020 MINI, Hardtop S 2-Door, 19898, Great Price, 36875, 
Used 2020 MINI, Countryman John Cooper Works ALL4, 24985, Excellent Price, 32003, 
Used 2020 MINI, Hardtop S 2-Door, 18995, Great Price, 53119, 
Used 2020 MINI, Hardtop 4-Door, 18999, Fair Price, 33393, 
Used 2020 MINI, Countryman John Cooper Works ALL4, 27495, Fair Price, 57710, 
Used 2020 MINI, Clubman Cooper S ALL4, 19695, Fair Price, 46726, 
Used 2020 MINI, Clubman Cooper S ALL4, 19991, Great Price, 52399, 
Used 2020 MINI, Hardtop 2-Door, 15746, Great Price, 47363, 
Used 2020 MINI, Countryman Cooper S FWD, 19995, High Price, 70753, 
Used 2020 MINI, Countryman Oxford Edition FWD, 20495, High Price, 50899, 
Used 2020 MINI, Countryman Cooper ALL4, 17555, High Price, 78855, 
