Year/Make, Model, Price, Rating, Mileage
Used 2024 Alfa Romeo, Stelvio Veloce AWD, 36300, Great Price, 11433
Used 2019 Alfa Romeo, Giulia Sport AWD, 18300, Great Price, 45877
Used 2024 Alfa Romeo, Giulia Ti AWD, 35981, Great Price, 3848
Used 2020 Alfa Romeo, Stelvio RWD, 17975, Excellent Price, 58466
Used 2024 Alfa Romeo, Tonale Ti EAWD, 29500, Great Price, 9225
Used 2020 Alfa Romeo, Giulia Ti Sport RWD, 23470, Fair Price, 41853
Used 2019 Alfa Romeo, Stelvio Ti Sport AWD, 18750, Great Price, 69996
Used 2021 Alfa Romeo, Stelvio Sprint AWD, 19203, Fair Price, 76593
Used 2024 Alfa Romeo, Tonale Veloce EAWD, 33656, Fair Price, 7113
Used 2019 Alfa Romeo, Stelvio Ti Sport AWD, 16378, Excellent Price, 81735
Used 2024 Alfa Romeo, Tonale Ti EAWD, 32994, High Price, 8393
Used 2024 Alfa Romeo, Stelvio Veloce AWD, 39821, High Price, 9339
Used 2020 Alfa Romeo, Stelvio Sport RWD, 18596, High Price, 75840
Used 2020 Alfa Romeo, Giulia Ti Lusso AWD, 14975, Excellent Price, 107390
Used 2021 Alfa Romeo, Stelvio Sprint AWD, 17475, Fair Price, 95248
Used 2018 Alfa Romeo, Stelvio Sport, 17998, High Price, 62565
Used 2019 Alfa Romeo, Giulia Ti Sport RWD, 17995, High Price, 91960
