Year/Make, Model, Price, Rating, Mileage
Used 2024 Mazda, CX-30 Select, 22998, Great Price, 29259, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium, 32023, Excellent Price, 51219, 
Used 2024 Mazda, CX-90 S, 36750, Excellent Price, 23502, 
Used 2024 Mazda, CX-50 Preferred, 24051, Fair Price, 55038, 
Used 2024 Mazda, CX-30 Carbon Edition, 27998, Fair Price, 14391, 
Used 2024 Mazda, CX-5 2.5 Carbon Turbo, 30689, Excellent Price, 11498, 
Used 2024 Mazda, CX-30 Premium, 27781, Great Price, 12961, 
Used 2024 Mazda, CX-5 2.5 S Premium, 30998, Fair Price, 17575, 
Used 2024 Mazda, CX-30 Carbon Edition, 26998, Fair Price, 20252, 
Used 2024 Mazda, CX-5 2.5 S Select, 25007, Great Price, 25730, 
Used 2024 Mazda, CX-30 Select, 25998, Fair Price, 6668, 
Used 2024 Mazda, CX-50 Turbo Meridian Edition, 33388, Excellent Price, 6479, 
Used 2024 Mazda, CX-30 Select, 22998, Great Price, 29259, 
Used 2024 Mazda, CX-5 2.5 Turbo Signature, 32910, Excellent Price, 9438, 
Used 2024 Mazda, CX-90 Preferred Plus, 29991, Excellent Price, 32401, 
Used 2024 Mazda, CX-90 Preferred, 28095, Excellent Price, 46072, 
Used 2024 Mazda, MX-5 Miata RF Grand Touring Automatic, 35250, Great Price, 859, 
Used 2024 Mazda, CX-50 Premium, 27540, Great Price, 27074, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium Plus, 44000, Fair Price, 8455, 
Used 2024 Mazda, CX-50 Premium, 26760, Great Price, 44980, 
Used 2024 Mazda, CX-90 Premium, 35975, Excellent Price, 19340, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium, 39800, Great Price, 13305, 
Used 2024 Mazda, CX-5 2.5 S Select, 25200, Great Price, 12025, 
Used 2024 Mazda, CX-5 2.5 Carbon Turbo, 28200, Great Price, 42860, 
Used 2024 Mazda, Mazda3 Preferred Sedan Automatic FWD, 19995, Excellent Price, 15807, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium Plus, 43900, Great Price, 5980, 
Used 2024 Mazda, CX-50 Turbo Premium Plus, 35500, Great Price, 20418, 
Used 2024 Mazda, CX-5 2.5 Carbon Turbo, 31191, Great Price, 23188, 
Used 2024 Mazda, CX-5 2.5 Turbo Premium, 32991, Great Price, 9247, 
Used 2024 Mazda, CX-50 Preferred, 27491, Great Price, 8606, 
Used 2024 Mazda, CX-90 Preferred, 35000, Fair Price, 14587, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium, 45525, Fair Price, 990, 
Used 2024 Mazda, CX-5 2.5 Carbon Turbo, 30700, Great Price, 3686, 
Used 2024 Mazda, CX-50 Select, 26491, Great Price, 12079, 
Used 2024 Mazda, CX-5 2.5 S Premium, 30300, Great Price, 6750, 
Used 2024 Mazda, CX-5 2.5 S Carbon Edition, 27741, Fair Price, 28323, 
Used 2024 Mazda, CX-90 S Premium Plus, 46750, Fair Price, 12291, 
Used 2024 Mazda, CX-50 Turbo Premium Plus, 36375, Great Price, 14520, 
Used 2024 Mazda, CX-90 S Premium Plus, 46250, Fair Price, 16095, 
Used 2024 Mazda, CX-30 Preferred, 25498, Fair Price, 12002, 
Used 2024 Mazda, CX-90 Premium Plus, 44750, High Price, 6922, 
Used 2024 Mazda, CX-30 Select, 24399, Fair Price, 15346, 
Used 2024 Mazda, CX-50 Preferred, 24185, Fair Price, 53636, 
Used 2024 Mazda, CX-30 Carbon Turbo, 27950, Great Price, 3830, 
Used 2024 Mazda, CX-50 Premium, 29000, Great Price, 15226, 
Used 2024 Mazda, Mazda3 Carbon Turbo Sedan Automatic AWD, 26000, Great Price, 11885, 
Used 2024 Mazda, CX-30 S, 24500, High Price, 16339, 
Used 2024 Mazda, CX-90 Preferred Plus, 33300, Great Price, 23519, 
Used 2024 Mazda, CX-90 Preferred Plus, 32484, Fair Price, 18041, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium Plus, 41400, Fair Price, 18779, 
Used 2024 Mazda, CX-30 Carbon Edition, 26877, Fair Price, 7310, 
Used 2024 Mazda, CX-30 S, 22991, Fair Price, 10114, 
Used 2024 Mazda, CX-50 Premium Plus, 33000, Great Price, 11548, 
Used 2024 Mazda, Mazda3 Preferred Sedan Automatic FWD, 20500, Great Price, 24271, 
Used 2024 Mazda, CX-5 2.5 S Select, 26498, Fair Price, 14967, 
Used 2024 Mazda, CX-90 Preferred, 34000, High Price, 26518, 
