Year/Make, Model, Price, Rating, Mileage
Used 2020 Nissan, Rogue Sport SV AWD, 18250, Excellent Price, 36154, 
Used 2020 Nissan, Rogue Sport SV AWD, 18250, Excellent Price, 36154, 
Used 2020 Nissan, Altima 2.5 SL AWD, 23480, Excellent Price, 26622, 
Used 2020 Nissan, Rogue S AWD, 12500, Excellent Price, 102239, 
Used 2020 Nissan, Sentra SV CVT, 14824, Great Price, 58689, 
Used 2020 Nissan, Rogue SV AWD, 14649, Excellent Price, 83146, 
Used 2020 Nissan, Murano SL AWD, 22998, Fair Price, 59249, 
Used 2020 Nissan, Altima 2.5 S FWD, 13499, Great Price, 95239, 
Used 2020 Nissan, Rogue Sport SL AWD, 16449, Excellent Price, 81414, 
Used 2020 Nissan, Pathfinder SL 4WD, 18998, Great Price, 96025, 
Used 2020 Nissan, Frontier SV Crew Cab 4WD, 21995, Great Price, 84458, 
Used 2020 Nissan, Rogue SV AWD, 15395, Great Price, 88658, 
Used 2020 Nissan, Sentra S CVT, 14258, Great Price, 56948, 
Used 2020 Nissan, Armada SL 4WD, 28995, Fair Price, 56669, 
Used 2020 Nissan, Rogue Sport SL AWD, 19995, Fair Price, 36975, 
Used 2020 Nissan, Rogue Sport SV AWD, 21161, Fair Price, 31600, 
Used 2020 Nissan, Titan SV Crew Cab 4WD, 26663, Fair Price, 75085, 
Used 2020 Nissan, Pathfinder FWD SL, 27998, Fair Price, 25655, 
Used 2020 Nissan, Armada Platinum 4WD, 28490, Great Price, 92092, 
Used 2020 Nissan, Rogue Sport SV AWD, 15933, Excellent Price, 63726, 
Used 2020 Nissan, Sentra SR CVT, 16835, Great Price, 40290, 
Used 2020 Nissan, Rogue Sport S AWD, 12900, Excellent Price, 95782, 
Used 2020 Nissan, Sentra SV CVT, 14466, Great Price, 67058, 
Used 2020 Nissan, Rogue Sport S AWD, 14444, Great Price, 85484, 
Used 2020 Nissan, Rogue SV AWD, 20998, High Price, 54218, 
Used 2020 Nissan, Rogue Sport SV AWD, 16399, Excellent Price, 34313, 
Used 2020 Nissan, Rogue Sport S AWD, 19998, High Price, 33578, 
Used 2020 Nissan, Rogue SV AWD, 17499, Excellent Price, 64700, 
Used 2020 Nissan, Frontier SV Crew Cab 4WD, 26300, Great Price, 18187, 
Used 2020 Nissan, Rogue Sport SV AWD, 16301, Excellent Price, 58980, 
Used 2020 Nissan, Murano SL AWD, 22499, Great Price, 46710, 
Used 2020 Nissan, Pathfinder SV 4WD, 18990, Great Price, 82592, 
Used 2020 Nissan, Rogue Sport S AWD, 12379, Excellent Price, 95909, 
Used 2020 Nissan, Rogue Sport SV AWD, 16399, Excellent Price, 34313, 
Used 2020 Nissan, Rogue SV AWD, 20998, High Price, 54218, 
Used 2020 Nissan, Rogue SV AWD, 17022, Great Price, 65812, 
Used 2020 Nissan, Rogue Sport S AWD, 19998, High Price, 33578, 
Used 2020 Nissan, Frontier SV Crew Cab 4WD, 26470, Fair Price, 29654, 
Used 2020 Nissan, Armada SL 4WD, 31998, Fair Price, 50410, 
Used 2020 Nissan, Altima 2.5 SR AWD, 15950, Fair Price, 88141, 
Used 2020 Nissan, Rogue SV AWD, 15990, Excellent Price, 84107, 
Used 2020 Nissan, Rogue SV AWD, 18969, Great Price, 39421, 
Used 2020 Nissan, Altima 2.5 S FWD, 13646, High Price, 117695, 
Used 2020 Nissan, Rogue Sport S AWD, 13934, Great Price, 95784, 
Used 2020 Nissan, Murano Platinum AWD, 25350, High Price, 46270, 
Used 2020 Nissan, Rogue SV AWD, 20999, High Price, 37298, 
Used 2020 Nissan, Pathfinder S 4WD, 20999, Great Price, 28600, 
Used 2020 Nissan, Kicks S, 17998, High Price, 29201, 
Used 2020 Nissan, Rogue SV AWD, 13998, Fair Price, 108346, 
Used 2020 Nissan, Kicks SV, 15000, Fair Price, 55035, 
Used 2020 Nissan, Rogue Sport SV AWD, 24435, High Price, 8734, 
Used 2020 Nissan, Rogue Sport SV AWD, 14425, Excellent Price, 80896, 
Used 2020 Nissan, Murano SL AWD, 23926, Great Price, 46015, 
Used 2020 Nissan, Altima 2.5 SR AWD, 17250, Fair Price, 72566, 
Used 2020 Nissan, Rogue SL FWD, 20500, Great Price, 40268, 
Used 2020 Nissan, NV200 Compact Cargo S, 12495, Fair Price, 135283, 
Used 2020 Nissan, Rogue Sport SV AWD, 17995, High Price, 75549, 
Used 2020 Nissan, Murano SL AWD, 21499, Fair Price, 55289, 
Used 2020 Nissan, Pathfinder SL 4WD, 20200, High Price, 87968, 
Used 2020 Nissan, Rogue Sport S AWD, 15788, Fair Price, 69484, 
Used 2020 Nissan, Altima 2.5 SR AWD, 17770, High Price, 79944, 
Used 2020 Nissan, Rogue S AWD, 22977, High Price, 23396, 
Used 2020 Nissan, Murano SV AWD, 25889, High Price, 36735, 
Used 2020 Nissan, Pathfinder S 4WD, 14499, High Price, 126661, 
Used 2020 Nissan, Murano SV AWD, 22984, Fair Price, 28736, 
Used 2020 Nissan, Rogue Sport SV AWD, 24435, High Price, 8241, 
Used 2020 Nissan, Rogue Sport S AWD, 18136, Fair Price, 28758, 
Used 2020 Nissan, Murano SV FWD, 20955, High Price, 68041, 
Used 2020 Nissan, Frontier PRO-4X Crew Cab 4WD, 31900, Fair Price, 18241, 
Used 2020 Nissan, Pathfinder SL 4WD, 24500, High Price, 52926, 
Used 2020 Nissan, Rogue S AWD, 15125, Fair Price, 79348, 
Used 2020 Nissan, Frontier SV Crew Cab 4WD, 24990, Fair Price, 48424, 
