Year/Make, Model, Price, Rating, Mileage
Used 2021 Genesis, GV80 3.5T AWD, 38175, Excellent Price, 38325, 
Used 2021 Genesis, GV80 2.5T AWD, 33978, Great Price, 40544, 
Used 2021 Genesis, G70 2.0T AWD, 16837, Great Price, 78236, 
Used 2021 Genesis, GV80 3.5T AWD, 41997, Great Price, 26957, 
Used 2021 Genesis, G80 3.5T RWD, 29422, Fair Price, 52885, 
Used 2021 Genesis, GV80 3.5T AWD, 32988, Great Price, 86643, 
Used 2021 Genesis, G80 2.5T AWD, 34500, Great Price, 25015, 
Used 2021 Genesis, G90 3.3T Premium AWD, 39990, Fair Price, 23131, 
Used 2021 Genesis, GV80 3.5T AWD, 34995, High Price, 66274, 
Used 2021 Genesis, G80 3.5T RWD, 26999, Fair Price, 61299, 
Used 2021 Genesis, GV80 3.5T AWD, 33888, Great Price, 70853, 
Used 2021 Genesis, GV80 3.5T Advanced + AWD, 31500, High Price, 92460, 
Used 2021 Genesis, G80 2.5T AWD, 32795, High Price, 41368, 
Used 2021 Genesis, G70 2.0T AWD, 23999, High Price, 53435, 
Used 2021 Genesis, GV80 3.5T Advanced + AWD, 34999, Fair Price, 42053, 
Used 2021 Genesis, GV80 2.5T AWD, 34997, Great Price, 61935, 
Used 2021 Genesis, GV80 3.5T AWD, 36981, Great Price, 59660, 
Used 2021 Genesis, G70 2.0T AWD, 25889, Fair Price, 52489, 
