Year/Make, Model, Price, Rating, Mileage
Used 2023 Nissan, Rogue 2023.5 SV FWD, 19448, Excellent Price, 52936, 
Used 2023 Nissan, Altima 2.5 SV FWD, 20388, Great Price, 54455, 
Used 2023 Nissan, Maxima SV, 22498, Excellent Price, 61655, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 19448, Excellent Price, 52936, 
Used 2023 Nissan, Ariya Engage FWD, 19100, Excellent Price, 37492, 
Used 2023 Nissan, Sentra SR, 19998, Excellent Price, 24520, 
Used 2023 Nissan, Rogue SV FWD, 19993, Excellent Price, 52961, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19998, Excellent Price, 51841, 
Used 2023 Nissan, Ariya Engage FWD, 18900, Excellent Price, 14101, 
Used 2023 Nissan, Sentra S, 17998, Excellent Price, 23755, 
Used 2023 Nissan, Rogue S AWD, 23495, Excellent Price, 11269, 
Used 2023 Nissan, Rogue SL AWD, 25981, Excellent Price, 30617, 
Used 2023 Nissan, Rogue 2023.5 S AWD, 20488, Great Price, 67382, 
Used 2023 Nissan, Rogue SV AWD, 20981, Great Price, 70123, 
Used 2023 Nissan, Armada SL 2WD, 34700, Excellent Price, 70004, 
Used 2023 Nissan, Altima 2.5 SV FWD, 20650, Great Price, 43167, 
Used 2023 Nissan, Sentra SV, 18499, Great Price, 30366, 
Used 2023 Nissan, Armada SL 2WD, 31998, Excellent Price, 55783, 
Used 2023 Nissan, Rogue 2023.5 Platinum AWD, 29998, Great Price, 35469, 
Used 2023 Nissan, Frontier 2023.5 PRO-X Crew Cab 2WD, 29645, Great Price, 52250, 
Used 2023 Nissan, Sentra SV, 18998, Great Price, 52182, 
Used 2023 Nissan, Rogue SV AWD, 23998, Fair Price, 35943, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 20000, Great Price, 55846, 
Used 2023 Nissan, Altima 2.5 SV AWD, 23998, Great Price, 26102, 
Used 2023 Nissan, Armada SL 2WD, 32996, Excellent Price, 48197, 
Used 2023 Nissan, Rogue 2023.5 SL FWD, 22100, Excellent Price, 63401, 
Used 2023 Nissan, Murano FWD Platinum, 25300, Great Price, 53920, 
Used 2023 Nissan, Rogue Platinum AWD, 28491, Great Price, 30402, 
Used 2023 Nissan, Altima 2.5 SR FWD, 19885, Great Price, 52694, 
Used 2023 Nissan, Altima 2.5 SV FWD, 18903, Great Price, 57303, 
Used 2023 Nissan, Altima 2.5 SV AWD, 21446, Great Price, 32773, 
Used 2023 Nissan, Sentra S, 20998, Fair Price, 7718, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 23691, Great Price, 28132, 
Used 2023 Nissan, Pathfinder Platinum FWD, 33591, Great Price, 56067, 
Used 2023 Nissan, Rogue 2023.5 Platinum AWD, 29998, Great Price, 35469, 
Used 2023 Nissan, Murano AWD SV, 22995, Excellent Price, 28287, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19499, Great Price, 55482, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 20400, Great Price, 51543, 
Used 2023 Nissan, Altima 2.5 SV AWD, 23998, Great Price, 26102, 
Used 2023 Nissan, Sentra SV, 18998, Great Price, 52182, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 21491, Great Price, 49655, 
Used 2023 Nissan, Rogue Platinum AWD, 28491, Great Price, 30402, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19999, Excellent Price, 51045, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19999, Excellent Price, 51617, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 21197, Great Price, 53978, 
Used 2023 Nissan, Sentra SV, 17304, Great Price, 53404, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 18500, Fair Price, 71641, 
Used 2023 Nissan, Sentra S, 20998, Fair Price, 7718, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 24750, Great Price, 22445, 
Used 2023 Nissan, Altima 2.5 SV FWD, 20388, Great Price, 54455, 
Used 2023 Nissan, Altima 2.5 SR FWD, 19220, Excellent Price, 59119, 
Used 2023 Nissan, Pathfinder SL 4WD, 34750, Great Price, 15678, 
Used 2023 Nissan, Z Performance Manual, 42995, Great Price, 12055, 
Used 2023 Nissan, Rogue 2023.5 Platinum FWD, 24500, Excellent Price, 43737, 
Used 2023 Nissan, Rogue 2023.5 S FWD, 19881, Excellent Price, 26933, 
Used 2023 Nissan, Altima 2.5 SR FWD, 20700, Fair Price, 49852, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 19910, Excellent Price, 53465, 
Used 2023 Nissan, Armada Platinum 2WD, 42397, Great Price, 33130, 
Used 2023 Nissan, Altima 2.5 SL FWD, 24897, Fair Price, 26126, 
Used 2023 Nissan, Ariya Venture+ FWD, 19100, Excellent Price, 36681, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 23720, Excellent Price, 11160, 
Used 2023 Nissan, Altima 2.5 SR FWD, 22353, Great Price, 50659, 
Used 2023 Nissan, Altima 2.5 SV FWD, 20800, Great Price, 52524, 
Used 2023 Nissan, Altima 2.5 SV AWD, 25845, Fair Price, 28, 
Used 2023 Nissan, Altima 2.5 SV AWD, 25845, Fair Price, 15, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19998, Great Price, 62184, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 24750, Great Price, 22445, 
Used 2023 Nissan, Sentra SR, 22688, Fair Price, 20123, 
Used 2023 Nissan, Murano AWD SV, 22995, Excellent Price, 28287, 
Used 2023 Nissan, Rogue 2023.5 SL FWD, 26992, Fair Price, 31273, 
Used 2023 Nissan, Altima 2.5 SV FWD, 24998, Fair Price, 9936, 
Used 2023 Nissan, Altima 2.5 SR FWD, 24998, Fair Price, 32201, 
Used 2023 Nissan, Pathfinder Rock Creek 4WD, 33795, Great Price, 21243, 
Used 2023 Nissan, Versa SV CVT, 14060, Excellent Price, 69265, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19999, Excellent Price, 51045, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19998, Fair Price, 51908, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19999, Excellent Price, 51617, 
Used 2023 Nissan, Sentra SV, 17500, Fair Price, 55555, 
Used 2023 Nissan, Rogue 2023.5 SL AWD, 29990, Fair Price, 15831, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, 18998, Fair Price, 123434, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 22281, Great Price, 25501, 
Used 2023 Nissan, Maxima Platinum, 36205, Fair Price, 11731, 
Used 2023 Nissan, Altima 2.5 SV FWD, 20800, Great Price, 52524, 
Used 2023 Nissan, Pathfinder Rock Creek 4WD, 30300, Fair Price, 46639, 
Used 2023 Nissan, Altima 2.5 SV AWD, 24591, Fair Price, 19551, 
Used 2023 Nissan, Rogue 2023.5 S FWD, 19881, Excellent Price, 26933, 
Used 2023 Nissan, Frontier 2023.5 SV Crew Cab 4WD, 29895, Great Price, 23423, 
Used 2023 Nissan, Rogue 2023.5 S FWD, 21407, Fair Price, 37941, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 29998, High Price, 2964, 
Used 2023 Nissan, Rogue SV FWD, 22990, Great Price, 35272, 
Used 2023 Nissan, Altima 2.5 SV FWD, 19950, Fair Price, 51910, 
Used 2023 Nissan, Sentra SV, 18997, High Price, 28525, 
Used 2023 Nissan, Altima 2.5 SR FWD, 22353, Great Price, 50659, 
Used 2023 Nissan, Murano AWD SV, 24988, Fair Price, 53917, 
Used 2023 Nissan, Altima 2.5 SV FWD, 24695, High Price, 53796, 
Used 2023 Nissan, Rogue 2023.5 S FWD, 22981, Fair Price, 10186, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, 19910, Excellent Price, 53465, 
Used 2023 Nissan, Pathfinder Platinum 4WD, 38981, Fair Price, 30406, 
Used 2023 Nissan, Rogue 2023.5 SL FWD, 25425, Great Price, 43899, 
