Year/Make, Model, Price, Rating, Mileage
Used 2020 Lincoln, Nautilus Reserve AWD, 27998, Excellent Price, 42884, 
Used 2020 Lincoln, Aviator Reserve AWD, 29090, Excellent Price, 68674, 
Used 2020 Lincoln, Aviator Reserve AWD, 28920, Great Price, 72551, 
Used 2020 Lincoln, Aviator Reserve RWD, 36998, Fair Price, 38489, 
Used 2020 Lincoln, Nautilus Standard FWD, 19991, Great Price, 74888, 
Used 2020 Lincoln, Corsair Standard FWD, 16995, Great Price, 82158, 
Used 2020 Lincoln, Corsair Standard FWD, 21998, Great Price, 57060, 
Used 2020 Lincoln, Aviator Reserve AWD, 31000, Great Price, 78494, 
Used 2020 Lincoln, Aviator Reserve AWD, 33988, Fair Price, 54038, 
Used 2020 Lincoln, Nautilus Reserve FWD, 24990, Fair Price, 56078, 
Used 2020 Lincoln, Aviator Reserve RWD, 33998, Fair Price, 60727, 
Used 2020 Lincoln, Navigator L Reserve 4WD, 50998, High Price, 48353, 
Used 2020 Lincoln, Nautilus Standard FWD, 24675, Great Price, 26650, 
Used 2020 Lincoln, Nautilus Reserve FWD, 26998, Fair Price, 50209, 
Used 2020 Lincoln, Aviator Reserve AWD, 31355, Great Price, 72855, 
Used 2020 Lincoln, Corsair Standard FWD, 18995, Excellent Price, 53805, 
Used 2020 Lincoln, Navigator L Reserve 4WD, 39399, Fair Price, 82925, 
Used 2020 Lincoln, Aviator Grand Touring AWD, 28560, Fair Price, 61592, 
Used 2020 Lincoln, MKZ Standard FWD, 19998, High Price, 86180, 
Used 2020 Lincoln, Aviator Reserve RWD, 31695, Great Price, 62783, 
Used 2020 Lincoln, Navigator Reserve 4WD, 36527, Great Price, 78252, 
Used 2020 Lincoln, Nautilus Reserve FWD, 25990, Fair Price, 53663, 
Used 2020 Lincoln, Nautilus Reserve FWD, 23449, High Price, 69526, 
Used 2020 Lincoln, Aviator Black Label AWD, 34390, Excellent Price, 78937, 
Used 2020 Lincoln, Continental Reserve FWD, 26488, Fair Price, 84750, 
Used 2020 Lincoln, Navigator Reserve RWD, 35420, High Price, 92836, 
Used 2020 Lincoln, Navigator Reserve 4WD, 35999, High Price, 102109, 
Used 2020 Lincoln, Nautilus Reserve AWD, 28421, Excellent Price, 42078, 
Used 2020 Lincoln, Nautilus Standard AWD, 23998, High Price, 58778, 
Used 2020 Lincoln, Aviator Reserve RWD, 35975, High Price, 44590, 
Used 2020 Lincoln, Corsair Standard FWD, 20082, Fair Price, 84812, 
Used 2020 Lincoln, Aviator Black Label AWD, 28900, High Price, 100901, 
Used 2020 Lincoln, Nautilus Standard FWD, 17999, High Price, 96451, 
Used 2020 Lincoln, Aviator Reserve AWD, 21799, Fair Price, 148667, 
Used 2020 Lincoln, Navigator Black Label 4WD, 52321, Fair Price, 34307, 
Used 2020 Lincoln, Nautilus Reserve FWD, 24795, High Price, 65892, 
Used 2020 Lincoln, MKZ Standard FWD, 20900, High Price, 58397, 
