Year/Make, Model, Price, Rating, Mileage
Used 2025 Genesis, GV80 3.5T Prestige, 64693, Great Price, 6860, 
Used 2024 Genesis, G70 2.5T AWD, 29699, Excellent Price, 19288, 
Used 2022 Genesis, G70 3.3T AWD, 32999, Great Price, 38588, 
Used 2025 Genesis, GV70 3.5T Sport, 54963, Fair Price, 1864, 
Used 2024 Genesis, GV80 2.5T, 40409, Great Price, 24455, 
Used 2024 Genesis, GV80 3.5T, 45896, Great Price, 34118, 
Used 2025 Genesis, GV70 2.5T, 41300, Fair Price, 15773, 
Used 2024 Genesis, GV80 3.5T, 47693, Fair Price, 31050, 
Used 2024 Genesis, G70 2.5T AWD, 32493, Fair Price, 15269, 
Used 2022 Genesis, G70 2.0T AWD, 25804, Fair Price, 61105, 
Used 2025 Genesis, G70 2.5T RWD, 32994, Great Price, 2114, 
Used 2024 Genesis, GV80 2.5T, 40249, Great Price, 38816, 
Used 2025 Genesis, G70 2.5T AWD, 37994, Fair Price, 13167, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 47998, High Price, 18369, 
Used 2022 Genesis, G70 2.0T AWD, 26993, High Price, 38967, 
Used 2018 Genesis, G80 5.0L Ultimate AWD, 23879, Excellent Price, 56831, 
Used 2022 Genesis, G70 3.3T AWD, 34987, High Price, 32254, 
Used 2025 Genesis, G70 3.3T Sport Advanced AWD, 41699, Fair Price, 5276, 
Used 2022 Genesis, G70 3.3T AWD, 31995, High Price, 23888, 
Used 2024 Genesis, GV80 3.5T, 51974, High Price, 25340, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 36779, Fair Price, 53817, 
Used 2023 Genesis, G70 3.3T AWD, 34293, High Price, 25746, 
Used 2023 Genesis, G80 2.5T AWD, 32611, Fair Price, 61200, 
