Used 2024 Alfa Romeo, Stelvio Sprint AWD, $35,673, Fair Price, 3,148 miles, 
Used 2024 Alfa Romeo, Giulia Ti RWD, $32,650, Excellent Price, 22 miles, 
Used 2024 Alfa Romeo, Giulia Ti RWD, $32,650, Excellent Price, 30 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $36,999, High Price, 4,497 miles, 
Used 2024 Alfa Romeo, Stelvio Sprint RWD, $30,490, Fair Price, 29,719 miles, 
