Year/Make, Model, Price, Rating, Mileage
Used 2023 MINI, Clubman Cooper S ALL4, 29977, Great Price, 11791
Used 2023 MINI, Hardtop 2-Door, 21000, Excellent Price, 34600
Used 2023 MINI, Convertible Cooper S, 30500, Great Price, 24869
Used 2023 MINI, Convertible Cooper S Classic, 29900, Great Price, 25630
Used 2023 MINI, Hardtop Cooper Classic FWD, 27998, High Price, 8856
Used 2023 MINI, Hardtop 2-Door, 22900, Fair Price, 17075
Used 2023 MINI, Countryman John Cooper Works Classic ALL4, 34990, High Price, 52433
