Year/Make, Model, Price, Rating, Mileage
Used 2018 Lexus, RX 350 AWD, 26287, Excellent Price, 66424, 
Used 2018 Lexus, RX 350 AWD, 19995, Excellent Price, 133159, 
Used 2018 Lexus, RX 350 AWD, 19995, Excellent Price, 133159, 
Used 2018 Lexus, RX 350 AWD, 26287, Excellent Price, 66424, 
Used 2018 Lexus, RX 350 AWD, 26489, Great Price, 65322, 
Used 2018 Lexus, RX 350 AWD, 26500, Great Price, 82810, 
Used 2018 Lexus, RX 350 AWD, 26595, Great Price, 52696, 
Used 2018 Lexus, GS 350 F Sport AWD, 21995, Excellent Price, 101709, 
Used 2018 Lexus, RX 350L Premium AWD, 23116, Great Price, 117782, 
Used 2018 Lexus, RX 350L Premium AWD, 31883, Great Price, 54102, 
Used 2018 Lexus, GX 460, 26293, Great Price, 102007, 
Used 2018 Lexus, ES 350, 16995, Excellent Price, 109942, 
Used 2018 Lexus, RX 350L Premium AWD, 31288, Excellent Price, 55439, 
Used 2018 Lexus, GS 350 F Sport AWD, 28995, Great Price, 74571, 
Used 2018 Lexus, RX 450h Hybrid AWD, 28498, Fair Price, 63783, 
Used 2018 Lexus, RX 350 F Sport AWD, 23999, Excellent Price, 100811, 
Used 2018 Lexus, IS 300 AWD, 23250, Great Price, 68330, 
Used 2018 Lexus, GS 350 F Sport AWD, 26998, Great Price, 81601, 
Used 2018 Lexus, RX 350 F Sport AWD, 26995, Fair Price, 89478, 
Used 2018 Lexus, GX 460, 28998, Great Price, 79038, 
Used 2018 Lexus, GX 460 Premium, 26699, Fair Price, 107439, 
Used 2018 Lexus, RX 350 AWD, 25495, High Price, 92531, 
Used 2018 Lexus, RX 350 AWD, 27211, Fair Price, 72337, 
Used 2018 Lexus, NX 300 AWD, 24995, High Price, 49885, 
Used 2018 Lexus, ES 350, 29214, High Price, 12637, 
Used 2018 Lexus, RX 350 AWD, 27995, Great Price, 65457, 
Used 2018 Lexus, NX 300 F Sport AWD, 24788, Excellent Price, 48120, 
Used 2018 Lexus, RX 350 AWD, 30699, Fair Price, 55148, 
Used 2018 Lexus, RX 350 AWD, 24388, High Price, 89434, 
Used 2018 Lexus, RX 350 AWD, 27597, Great Price, 64471, 
Used 2018 Lexus, IS 300 F Sport AWD, 29998, High Price, 51541, 
Used 2018 Lexus, NX 300 AWD, 23995, High Price, 60609, 
Used 2018 Lexus, RX 350 AWD, 27211, Fair Price, 72337, 
Used 2018 Lexus, RX 350 AWD, 28999, High Price, 72796, 
Used 2018 Lexus, RX 350 AWD, 22793, High Price, 115666, 
Used 2018 Lexus, RX 350 AWD, 30699, Fair Price, 55148, 
Used 2018 Lexus, RX 350 F Sport AWD, 26498, Great Price, 95800, 
Used 2018 Lexus, RX 350 AWD, 23929, Fair Price, 99895, 
Used 2018 Lexus, RX 350 AWD, 27597, Great Price, 64471, 
Used 2018 Lexus, IS 300 AWD, 28995, High Price, 37183, 
Used 2018 Lexus, NX 300 F Sport AWD, 24788, Excellent Price, 48120, 
Used 2018 Lexus, GX 460, 27428, Fair Price, 102796, 
Used 2018 Lexus, RX 350 AWD, 22833, Great Price, 110925, 
Used 2018 Lexus, NX 300 AWD, 24998, Fair Price, 61660, 
Used 2018 Lexus, RX 450hL Premium AWD, 35988, Fair Price, 45208, 
Used 2018 Lexus, NX 300 AWD, 21982, High Price, 80362, 
Used 2018 Lexus, GX 460, 32990, Fair Price, 51457, 
Used 2018 Lexus, IS 350 RWD, 29500, Fair Price, 40729, 
Used 2018 Lexus, GX 460 Premium, 34862, Fair Price, 54335, 
Used 2018 Lexus, ES 350, 29968, High Price, 30634, 
Used 2018 Lexus, ES 350, 27495, Fair Price, 33853, 
Used 2018 Lexus, LX 570 3-Row, 49970, High Price, 88227, 
Used 2018 Lexus, NX 300 AWD, 20995, High Price, 95294, 
Used 2018 Lexus, RX 350 AWD, 28381, Fair Price, 62418, 
Used 2018 Lexus, RX 350 AWD, 23488, High Price, 119626, 
Used 2018 Lexus, ES 350, 21777, Fair Price, 70786, 
Used 2018 Lexus, ES 300h, 20495, High Price, 100656, 
Used 2018 Lexus, IS 300 AWD, 19995, High Price, 59172, 
Used 2018 Lexus, IS 300 AWD, 26995, High Price, 76112, 
Used 2018 Lexus, RC 300 AWD, 28483, High Price, 67868, 
Used 2018 Lexus, IS 300 F Sport AWD, 27495, High Price, 70757, 
Used 2018 Lexus, IS 350 AWD, 24995, High Price, 87385, 
