Year/Make, Model, Price, Rating, Mileage
Used 2023 Dodge, Charger R/T RWD, 35999, Great Price, 28673, 
Used 2023 Dodge, Charger Scat Pack RWD, 44990, Fair Price, 45782, 
Used 2023 Dodge, Charger Scat Pack RWD, 43439, Great Price, 29808, 
Used 2023 Dodge, Durango R/T AWD, 34193, Excellent Price, 40920, 
Used 2023 Dodge, Charger SRT Hellcat Widebody Jailbreak RWD, 79999, Fair Price, 7690, 
Used 2023 Dodge, Charger SRT Hellcat Redeye Widebody RWD, 96999, Fair Price, 4136, 
Used 2023 Dodge, Durango GT Plus AWD, 32623, High Price, 54518, 
Used 2023 Dodge, Challenger SRT Hellcat Redeye Widebody RWD, 127555, Fair Price, 4648, 
Used 2023 Dodge, Charger GT AWD, 29425, High Price, 58289, 
Used 2023 Dodge, Charger SRT Hellcat Widebody Jailbreak RWD, 71795, High Price, 42865, 
Used 2023 Dodge, Charger GT RWD, 26699, High Price, 17812, 
