Year/Make, Model, Price, Rating, Mileage
Used 2004 Lexus, RX 330 AWD, 4199, Excellent Price, 206708, 
Used 2023 Lexus, NX 350 F SPORT Handling AWD, 39499, Excellent Price, 27916, 
Used 2014 Lexus, RX 350 FWD, 15981, Great Price, 118127, 
Used 2023 Lexus, ES 300h F SPORT Handling FWD, 41999, Excellent Price, 6958, 
Used 2023 Lexus, IS 350 F SPORT RWD, 33500, Excellent Price, 68220, 
Used 2015 Lexus, RC 350 RWD, 23000, Excellent Price, 61609, 
Used 2021 Lexus, GX 460 Premium, 45498, Great Price, 25609, 
Used 2023 Lexus, GX 460 Premium, 57196, Great Price, 22009, 
Used 2023 Lexus, RX 350 AWD, 48999, High Price, 12626, 
Used 2025 Lexus, ES 350 FWD, 46499, High Price, 437, 
Used 2011 Lexus, LX 570, 18999, High Price, 169671, 
Used 2020 Lexus, LX 570 2-Row, 61990, Great Price, 59419, 
Used 2011 Lexus, GX 460 Premium, 12869, Excellent Price, 238227, 
Used 2015 Lexus, GX 460, 26995, High Price, 75558, 
Used 2018 Lexus, ES 300h, 23995, Excellent Price, 58488, 
Used 2019 Lexus, ES 350 Luxury, 28991, Great Price, 54805, 
Used 2021 Lexus, GX 460 Premium, 39500, Great Price, 63536, 
Used 2018 Lexus, NX 300 FWD, 19597, Fair Price, 86046, 
Used 2020 Lexus, LC 500, 69998, Fair Price, 29934, 
Used 2016 Lexus, IS 300 AWD, 11000, Excellent Price, 173123, 
Used 2017 Lexus, NX Turbo AWD, 22952, Fair Price, 61671, 
Used 2019 Lexus, GX 460, 30000, Great Price, 79974, 
Used 2019 Lexus, NX 300 F Sport AWD, 26133, Fair Price, 62735, 
Used 2020 Lexus, RX 350 AWD, 31275, Excellent Price, 71887, 
Used 2014 Lexus, IS 350 Sedan AWD, 21770, High Price, 77321, 
Used 2023 Lexus, RX 350 FWD, 51999, High Price, 19840, 
Used 2018 Lexus, ES 350, 23998, Fair Price, 45481, 
Used 2009 Lexus, ES 350, 7880, High Price, 172882, 
Used 2024 Lexus, ES 350 Ultra Luxury FWD, 46488, Great Price, 11592, 
Used 2015 Lexus, NX 200t F Sport FWD, 15998, Fair Price, 113005, 
