Year/Make, Model, Price, Rating, Mileage
Used 2022 BMW, X3 xDrive30i AWD, 38880, Great Price, 7194, 
Used 2022 BMW, X3 xDrive30i AWD, 30995, Excellent Price, 28501, 
Used 2022 BMW, 228i Gran Coupe xDrive, 24029, Great Price, 31268, 
Used 2022 BMW, X3 xDrive30i AWD, 31555, Excellent Price, 40626, 
Used 2022 BMW, X5 xDrive40i AWD, 30994, Excellent Price, 71528, 
Used 2022 BMW, X5 xDrive40i AWD, 44555, Excellent Price, 30232, 
Used 2022 BMW, X3 xDrive30i AWD, 27999, Excellent Price, 57413, 
Used 2022 BMW, X5 xDrive40i AWD, 44980, Excellent Price, 24245, 
Used 2022 BMW, X3 xDrive30i AWD, 19108, Excellent Price, 94242, 
Used 2022 BMW, X3 xDrive30i AWD, 29722, Great Price, 56770, 
Used 2022 BMW, M440i Gran Coupe xDrive, 43998, Excellent Price, 36948, 
Used 2022 BMW, X5 xDrive40i AWD, 44681, Great Price, 42150, 
Used 2022 BMW, X5 xDriveM50i AWD, 51999, Excellent Price, 48455, 
Used 2022 BMW, X3 xDrive30i AWD, 25595, Excellent Price, 52569, 
Used 2022 BMW, X3 xDrive30i AWD, 34940, Great Price, 31293, 
Used 2022 BMW, 530i Sedan xDrive, 25962, Excellent Price, 46028, 
Used 2022 BMW, M760i xDrive, 76750, Excellent Price, 18964, 
Used 2022 BMW, X5 xDrive40i AWD, 42799, Excellent Price, 20093, 
Used 2022 BMW, X5 xDrive40i AWD, 43900, Great Price, 44088, 
Used 2022 BMW, X7 xDrive40i, 51995, Great Price, 41902, 
Used 2022 BMW, X3 xDrive30i AWD, 32650, Great Price, 41830, 
Used 2022 BMW, X3 xDrive30i AWD, 28997, Excellent Price, 38891, 
Used 2022 BMW, X3 xDrive30i AWD, 27890, Excellent Price, 30388, 
Used 2022 BMW, M8 Competition Coupe, 80499, Excellent Price, 22163, 
Used 2022 BMW, X3 xDrive30i AWD, 27890, Excellent Price, 33285, 
Used 2022 BMW, X3 xDrive30i AWD, 32681, Great Price, 46106, 
Used 2022 BMW, Plug-In Hybrid 530e xDrive, 40681, Great Price, 21929, 
Used 2022 BMW, X7 M50i, 48490, Excellent Price, 63567, 
