Year/Make, Model, Price, Rating, Mileage
Used 2021 Audi, S8 Sedan, 52903, Excellent Price, 65084, 
Used 2021 Audi, e-tron Premium SUV, 25500, Excellent Price, 23876, 
Used 2021 Audi, e-tron Premium SUV, 27995, Great Price, 19536, 
Used 2021 Audi, Q5 Premium SUV, 21199, Great Price, 74833, 
Used 2021 Audi, S5 Premium Plus Sportback, 42200, Fair Price, 28962, 
Used 2021 Audi, Q5 Premium Plus Sportback, 27277, Fair Price, 76000, 
Used 2021 Audi, A6 Premium Plus 3.0, 29499, Great Price, 60264, 
Used 2021 Audi, A4 S line Premium 45 TFSI quattro, 23998, Great Price, 59983, 
Used 2021 Audi, Q3 S line Premium Plus, 19777, Great Price, 97452, 
Used 2021 Audi, Q8 Premium Plus, 33499, Fair Price, 84103, 
Used 2021 Audi, Q5 Premium SUV, 20984, Great Price, 84842, 
Used 2021 Audi, A8 L 60 TFSI quattro, 44980, Fair Price, 20923, 
Used 2021 Audi, Q5 Premium Plus SUV, 22199, Great Price, 66358, 
Used 2021 Audi, Q7 Premium 3.0, 25900, Excellent Price, 81551, 
Used 2021 Audi, e-tron Premium SUV, 26500, Fair Price, 21374, 
Used 2021 Audi, S8 Sedan, 52903, Excellent Price, 65084, 
Used 2021 Audi, Q7 Premium Plus 3.0, 26487, Fair Price, 87559, 
Used 2021 Audi, e-tron Premium SUV, 27405, Excellent Price, 27564, 
Used 2021 Audi, e-tron Prestige Sportback, 27980, High Price, 52670, 
Used 2021 Audi, RS Q8 SUV, 79700, High Price, 38441, 
Used 2021 Audi, Q3 S line Premium Plus, 26998, High Price, 55607, 
Used 2021 Audi, e-tron Premium Plus Sportback, 29919, High Price, 20819, 
Used 2021 Audi, Q7 Premium 2.0, 24605, Great Price, 82794, 
Used 2021 Audi, Q5 Plug-In Hybrid e Premium SUV, 26550, Excellent Price, 63795, 
Used 2021 Audi, A5 S line Premium Coupe, 28911, Fair Price, 50010, 
Used 2021 Audi, A4 Premium Plus 40 TFSI quattro, 22975, High Price, 57000, 
Used 2021 Audi, Q5 Premium SUV, 25770, Fair Price, 53457, 
Used 2021 Audi, SQ5 Prestige SUV, 41998, High Price, 21536, 
Used 2021 Audi, A4 Premium 40 TFSI quattro, 24500, High Price, 46065, 
