Year/Make, Model, Price, Rating, Mileage
Used 2018 Kia, Forte LX Sedan Automatic, 9500, Excellent Price, 99408, 
Used 2018 Kia, Sorento SX V6 AWD, 23998, Great Price, 38932, 
Used 2018 Kia, Sportage LX FWD, 9200, Great Price, 105400, 
Used 2018 Kia, Sorento EX V6 AWD, 21998, Great Price, 42702, 
Used 2018 Kia, Optima EX, 12588, Great Price, 88107, 
Used 2018 Kia, Optima EX, 18998, Great Price, 29056, 
Used 2018 Kia, Optima S, 13986, Great Price, 59450, 
Used 2018 Kia, Sorento EX V6 FWD, 18395, High Price, 94496, 
Used 2018 Kia, Optima LX, 12500, Excellent Price, 48392, 
Used 2018 Kia, Sportage EX FWD, 19998, High Price, 62541, 
Used 2018 Kia, Sportage SX Turbo AWD, 17995, Fair Price, 80575, 
Used 2018 Kia, Soul + Automatic, 11910, High Price, 91877, 
Used 2018 Kia, Sorento L I4 FWD, 11000, High Price, 144996, 
