Year/Make, Model, Price, Rating, Mileage
Used 2019 Ford, Escape SEL AWD, 13500, Excellent Price, 83301, 
Used 2019 Ford, Fusion SEL FWD, 11450, Excellent Price, 86305, 
Used 2019 Ford, Super Duty F-250 XL 4WD Crew Cab 6.75' Box, 25995, Excellent Price, 128002, 
Used 2019 Ford, Escape SEL AWD, 9900, Excellent Price, 106396, 
Used 2019 Ford, F-150 XL SuperCab 6.5' Box 2WD, 15349, Excellent Price, 100351, 
Used 2019 Ford, Mustang GT Fastback, 30995, Excellent Price, 29862, 
Used 2019 Ford, Escape Titanium AWD, 17987, Excellent Price, 33142, 
Used 2019 Ford, Fusion Titanium AWD, 12900, Great Price, 80594, 
Used 2019 Ford, Transit Cargo Van T-250 with Sliding RH Door 130" Low Roof 9000 GVWR, 22579, Great Price, 53903, 
Used 2019 Ford, Ranger XLT SuperCrew 5' Box 4WD, 26391, Excellent Price, 64701, 
Used 2019 Ford, F-150 Raptor SuperCrew 5.5' Box 4WD, 42000, Great Price, 88300, 
Used 2019 Ford, Escape S FWD, 9395, Excellent Price, 102514, 
Used 2019 Ford, Ranger Lariat SuperCrew 5' Box 4WD, 29998, Great Price, 58532, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 18590, Excellent Price, 137463, 
Used 2019 Ford, Expedition Max Limited 4WD, 31753, Great Price, 63374, 
Used 2019 Ford, Fusion SE AWD, 12900, Excellent Price, 90188, 
Used 2019 Ford, Ranger XLT SuperCrew 5' Box 4WD, 19995, Excellent Price, 84915, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 24250, Excellent Price, 67522, 
Used 2019 Ford, EcoSport SE FWD, 13999, Great Price, 32314, 
Used 2019 Ford, Edge ST AWD, 18900, Great Price, 66075, 
Used 2019 Ford, Super Duty F-250 XLT 4WD Crew Cab 6.75' Box, 38000, Excellent Price, 38827, 
Used 2019 Ford, Transit Connect Wagon XL with Rear Liftgate LWB, 18470, Excellent Price, 56883, 
Used 2019 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 27184, Excellent Price, 49318, 
Used 2019 Ford, Mustang GT Fastback, 25163, Excellent Price, 76268, 
Used 2019 Ford, Mustang EcoBoost Fastback, 14900, Fair Price, 102051, 
Used 2019 Ford, Ranger Lariat SuperCrew 5' Box 4WD, 26995, Fair Price, 69882, 
Used 2019 Ford, Fiesta SE Sedan, 7999, Excellent Price, 88426, 
Used 2019 Ford, F-150 XL Regular Cab 8.0' Box 2WD, 15995, Great Price, 72511, 
Used 2019 Ford, Escape SEL AWD, 14886, Excellent Price, 72066, 
Used 2019 Ford, Edge Titanium AWD, 12999, Excellent Price, 116652, 
Used 2019 Ford, Edge Titanium AWD, 13995, Great Price, 111930, 
Used 2019 Ford, Escape Titanium AWD, 19483, Great Price, 39486, 
Used 2019 Ford, Super Duty F-250 XL 4WD Crew Cab 6.75' Box, 29995, Great Price, 106195, 
Used 2019 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 10495, Excellent Price, 136281, 
Used 2019 Ford, Super Duty F-250 XLT 4WD SuperCab 8' Box, 29995, Great Price, 143175, 
Used 2019 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 10495, Excellent Price, 136281, 
Used 2019 Ford, Super Duty F-250 XLT 4WD SuperCab 8' Box, 29995, Great Price, 143175, 
Used 2019 Ford, Ranger XLT SuperCrew 5' Box 4WD, 21820, Great Price, 98756, 
Used 2019 Ford, Mustang EcoBoost Fastback, 16995, Excellent Price, 66665, 
Used 2019 Ford, Flex Limited AWD, 13999, Excellent Price, 107399, 
Used 2019 Ford, F-150 XL SuperCab 6.5' Box 4WD, 22750, Excellent Price, 58464, 
Used 2019 Ford, Edge Titanium AWD, 16695, Great Price, 73727, 
Used 2019 Ford, F-150 XL SuperCab 6.5' Box 2WD, 23995, Great Price, 39584, 
