Year/Make, Model, Price, Rating, Mileage
Used 2020 Jaguar, I-PACE S AWD, 23879, Excellent Price, 22986, 
Used 2020 Jaguar, I-PACE S AWD, 23879, Excellent Price, 22986, 
Used 2020 Jaguar, F-PACE S AWD, 17995, Excellent Price, 102599, 
Used 2020 Jaguar, F-PACE Prestige 30t, 21499, Excellent Price, 70616, 
Used 2020 Jaguar, F-PACE Prestige 30t, 24599, Excellent Price, 48776, 
Used 2020 Jaguar, F-PACE Premium 25t, 17671, Excellent Price, 77081, 
Used 2020 Jaguar, XF S Sedan AWD, 27500, Excellent Price, 65053, 
Used 2020 Jaguar, F-PACE Premium 25t, 18590, Excellent Price, 73520, 
Used 2020 Jaguar, E-PACE P300 AWD R-Dynamic SE, 23920, Excellent Price, 24374, 
Used 2020 Jaguar, F-PACE SVR AWD, 40499, Fair Price, 57916, 
Used 2020 Jaguar, F-PACE Prestige 30t, 25795, Excellent Price, 45835, 
Used 2020 Jaguar, F-TYPE P300 Coupe RWD, 35998, Fair Price, 30500, 
Used 2020 Jaguar, F-TYPE P300 Coupe RWD, 32985, High Price, 42646, 
Used 2020 Jaguar, F-PACE SVR AWD, 40999, High Price, 57916, 
Used 2020 Jaguar, XE S AWD, 26998, High Price, 28815, 
Used 2020 Jaguar, E-PACE P250 AWD, 17995, Fair Price, 77895, 
Used 2020 Jaguar, F-PACE Checkered Flag Limited Edition 25t, 23499, High Price, 52694, 
