Year/Make, Model, Price, Rating, Mileage
Used 2022 Rivian, R1T Launch Edition, 52735, Excellent Price, 42212, 
Used 2022 Rivian, R1T Adventure Package, 51000, Fair Price, 40614, 
Used 2023 Rivian, R1S Launch Edition Quad-Motor Large Pack, 60526, Fair Price, 49525, 
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 67000, Fair Price, 24198, 
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 72997, Fair Price, 4870, 
Used 2023 Rivian, R1T Adventure Quad-Motor Large Pack, 54392, Fair Price, 49004, 
Used 2022 Rivian, R1T Adventure Package, 54975, Fair Price, 21779, 
Used 2023 Rivian, R1T Adventure Quad-Motor Large Pack, 61950, High Price, 33688, 
Used 2024 Rivian, R1T Adventure Dual-Motor Large Pack, 59075, Fair Price, 23659, 
Used 2022 Rivian, R1T Adventure Package, 54630, Fair Price, 32265, 
Used 2023 Rivian, R1S Adventure Dual-Motor Standard Pack, 63500, High Price, 15954, 
Used 2023 Rivian, R1T Adventure Quad-Motor Large Pack, 59980, Fair Price, 13571, 
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 67990, High Price, 33934, 
Used 2022 Rivian, R1T Adventure Package, 55078, Fair Price, 20468, 
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 69895, Fair Price, 11584, 
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 66980, Fair Price, 16419, 
