Year/Make, Model, Price, Rating, Mileage
Used 2020 Lexus, RX 350L AWD, 36248, Great Price, 42218, 
Used 2020 Lexus, UX 250h AWD, 25700, Fair Price, 45475, 
Used 2020 Lexus, NX 300 F Sport AWD, 25000, Excellent Price, 84216, 
Used 2020 Lexus, NX 300 FWD, 28998, Excellent Price, 37119, 
Used 2020 Lexus, LX 570 3-Row, 71998, Excellent Price, 23175, 
Used 2020 Lexus, LS 500 AWD, 53770, Excellent Price, 28890, 
Used 2020 Lexus, ES 350, 27785, Great Price, 62061, 
Used 2020 Lexus, ES 350, 23163, Excellent Price, 72766, 
Used 2020 Lexus, NX 300 AWD, 28998, Great Price, 56954, 
Used 2020 Lexus, LC 500, 78998, Fair Price, 20223, 
Used 2020 Lexus, NX 300 AWD, 29998, Excellent Price, 26037, 
Used 2020 Lexus, NX 300 F Sport FWD, 30100, Fair Price, 42126, 
Used 2020 Lexus, RX 350 AWD, 32995, Fair Price, 62697, 
Used 2020 Lexus, ES 350 Luxury, 28738, Great Price, 69139, 
Used 2020 Lexus, GX 460 Premium, 32994, Great Price, 85859, 
Used 2020 Lexus, NX 300 AWD, 29998, Great Price, 40200, 
Used 2020 Lexus, RX 350L AWD, 36248, Great Price, 42218, 
Used 2020 Lexus, NX 300 AWD, 31998, Great Price, 23719, 
Used 2020 Lexus, UX 200 FWD, 23995, Fair Price, 56019, 
Used 2020 Lexus, NX 300 AWD, 29487, Fair Price, 50724, 
Used 2020 Lexus, ES 350, 26500, Great Price, 68804, 
Used 2020 Lexus, NX 300 FWD, 24947, Great Price, 88767, 
Used 2020 Lexus, ES 300h Ultra Luxury, 35399, Fair Price, 32073, 
Used 2020 Lexus, UX 250h AWD, 25700, Fair Price, 45475, 
Used 2020 Lexus, NX 300 AWD, 27000, High Price, 60070, 
Used 2020 Lexus, ES 350, 29997, Fair Price, 60670, 
Used 2020 Lexus, UX 250h F Sport AWD, 27000, Fair Price, 65213, 
Used 2020 Lexus, RX 450h AWD, 35488, High Price, 73735, 
Used 2020 Lexus, RX 350 FWD, 36997, High Price, 50233, 
Used 2020 Lexus, RX 350 F Sport Performance AWD, 36995, Fair Price, 64594, 
Used 2020 Lexus, ES 350, 33150, High Price, 56853, 
Used 2020 Lexus, ES 350, 32890, High Price, 29766, 
Used 2020 Lexus, RX 450h AWD, 35488, High Price, 73735, 
Used 2020 Lexus, ES 300h Luxury, 32998, Fair Price, 51040, 
Used 2020 Lexus, RX 350 AWD, 32480, High Price, 85225, 
Used 2020 Lexus, UX 250h AWD, 28100, Great Price, 25090, 
Used 2020 Lexus, RX 450h AWD, 37703, High Price, 54490, 
Used 2020 Lexus, UX 250h F Sport AWD, 24995, Fair Price, 83594, 
Used 2020 Lexus, IS 300 AWD, 31000, High Price, 28000, 
Used 2020 Lexus, UX 250h AWD, 31777, High Price, 29078, 
Used 2020 Lexus, RX 350 AWD, 40900, High Price, 44450, 
Used 2020 Lexus, ES 350, 39550, High Price, 30932, 
Used 2020 Lexus, RX 350 AWD, 42900, High Price, 26392, 
Used 2020 Lexus, NX 300 F Sport AWD, 36150, High Price, 43695, 
Used 2020 Lexus, UX 250h AWD, 22500, Great Price, 70306, 
Used 2020 Lexus, IS 350 F Sport AWD, 21995, Great Price, 135267, 
Used 2020 Lexus, UX 250h F Sport AWD, 31150, High Price, 34346, 
Used 2020 Lexus, ES 300h, 28700, Great Price, 68461, 
Used 2020 Lexus, ES 350 F Sport, 29000, Excellent Price, 79154, 
Used 2020 Lexus, RX 350 F Sport AWD, 29990, Fair Price, 120024, 
Used 2020 Lexus, ES 350, 26500, High Price, 79689, 
Used 2020 Lexus, NX 300h AWD, 24995, Fair Price, 81051, 
Used 2020 Lexus, NX 300 F Sport FWD, 29474, Fair Price, 54708, 
Used 2020 Lexus, NX 300 F Sport FWD, 25995, Fair Price, 65099, 
Used 2020 Lexus, GX 460 Premium, 42000, High Price, 39586, 
Used 2020 Lexus, GX 460 Premium, 36800, High Price, 85366, 
Used 2020 Lexus, GS 350 F Sport RWD, 36997, High Price, 61000, 
Used 2020 Lexus, UX 250h F Sport AWD, 28580, High Price, 64517, 
Used 2020 Lexus, RX 450h AWD, 42700, High Price, 24451, 
Used 2020 Lexus, GX 460 Premium, 40000, High Price, 63308, 
