Year/Make, Model, Price, Rating, Mileage
Used 2018 Dodge, Durango SXT AWD, 13659, Excellent Price, 129450, 
Used 2018 Dodge, Durango R/T AWD, 18900, Excellent Price, 132641, 
Used 2018 Dodge, Durango GT AWD, 20995, Excellent Price, 76813, 
Used 2018 Dodge, Durango GT AWD, 21890, Great Price, 71282, 
Used 2018 Dodge, Durango R/T AWD, 21570, High Price, 119570, 
Used 2018 Dodge, Grand Caravan SE, 11799, Excellent Price, 89863, 
Used 2018 Dodge, Journey Crossroad AWD, 8713, Excellent Price, 126730, 
Used 2018 Dodge, Durango R/T AWD, 21000, Fair Price, 128906, 
Used 2018 Dodge, Challenger R/T Scat Pack RWD, 32274, Fair Price, 59624, 
Used 2018 Dodge, Durango SXT AWD, 17900, Great Price, 93521, 
Used 2018 Dodge, Durango GT AWD, 16320, Fair Price, 149748, 
Used 2018 Dodge, Charger SXT Plus RWD, 19995, Fair Price, 78460, 
Used 2018 Dodge, Durango GT RWD, 17520, High Price, 125977, 
Used 2018 Dodge, Durango SXT AWD, 18995, Excellent Price, 73658, 
Used 2018 Dodge, Journey SE FWD, 11500, High Price, 81004, 
Used 2018 Dodge, Durango GT AWD, 20991, Great Price, 97463, 
Used 2018 Dodge, Durango GT AWD, 22888, Great Price, 68721, 
Used 2018 Dodge, Journey Crossroad AWD, 10998, High Price, 121689, 
Used 2018 Dodge, Durango SXT RWD, 20991, High Price, 48522, 
Used 2018 Dodge, Journey SXT FWD, 10991, High Price, 107894, 
Used 2018 Dodge, Charger GT AWD, 18691, High Price, 133021, 
Used 2018 Dodge, Charger GT AWD, 29295, High Price, 42268, 
Used 2018 Dodge, Journey SE FWD, 11000, High Price, 146263, 
