Year/Make, Model, Price, Rating, Mileage
Used 2021 Dodge, Challenger SRT Hellcat Redeye RWD, 75996, Excellent Price, 5263, 
Used 2021 Dodge, Durango Citadel AWD, 30990, Excellent Price, 66023, 
Used 2021 Dodge, Durango R/T AWD, 35900, Great Price, 45683, 
Used 2021 Dodge, Challenger SRT Hellcat RWD, 62990, Excellent Price, 4665, 
Used 2021 Dodge, Challenger R/T Scat Pack RWD, 43700, Fair Price, 14535, 
Used 2021 Dodge, Challenger R/T Scat Pack RWD, 40900, Great Price, 12467, 
Used 2021 Dodge, Durango SXT Plus AWD, 25671, Fair Price, 63299, 
Used 2021 Dodge, Durango R/T AWD, 37800, High Price, 33331, 
Used 2021 Dodge, Durango GT Plus AWD, 32557, Fair Price, 36701, 
Used 2021 Dodge, Challenger R/T Scat Pack RWD, 40998, High Price, 12317, 
Used 2021 Dodge, Challenger SRT Super Stock RWD, 88980, High Price, 4855, 
Used 2021 Dodge, Durango GT Plus AWD, 29789, High Price, 63401, 
Used 2021 Dodge, Durango R/T AWD, 25991, Great Price, 133438, 
Used 2021 Dodge, Charger Scat Pack RWD, 43295, Fair Price, 36575, 
Used 2021 Dodge, Durango R/T AWD, 39987, High Price, 36794, 
Used 2021 Dodge, Charger GT AWD, 34358, High Price, 34960, 
Used 2021 Dodge, Durango R/T AWD, 32423, Excellent Price, 66305, 
Used 2021 Dodge, Durango GT Plus AWD, 32208, High Price, 29167, 
Used 2021 Dodge, Challenger R/T Scat Pack Widebody RWD, 50453, High Price, 12178, 
Used 2021 Dodge, Durango GT Plus AWD, 28969, Fair Price, 53377, 
Used 2021 Dodge, Durango GT Plus AWD, 32600, Fair Price, 31030, 
Used 2021 Dodge, Charger GT AWD, 33917, High Price, 14247, 
Used 2021 Dodge, Durango GT Plus AWD, 31900, High Price, 49950, 
