Year/Make, Model, Price, Rating, Mileage
Used 2020 Ford, Ranger XLT 4WD SuperCab 6' Box, 27688, Excellent Price, 16739, 
Used 2020 Ford, Super Duty F-550 Chassis Cab XL 4WD SuperCab 168" WB 60" CA, 42995, Excellent Price, 67890, 
Used 2020 Ford, Edge SE FWD, 9995, Excellent Price, 108555, 
Used 2020 Ford, Fusion S FWD, 11800, Excellent Price, 72400, 
Used 2020 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 23975, Excellent Price, 90159, 
Used 2020 Ford, Edge ST AWD, 26225, Excellent Price, 39683, 
Used 2020 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 23995, Excellent Price, 105134, 
Used 2020 Ford, Explorer Platinum 4WD, 28998, Great Price, 79565, 
Used 2020 Ford, Ranger XLT 4WD SuperCab 6' Box, 27688, Excellent Price, 16739, 
Used 2020 Ford, Explorer XLT RWD, 21595, Great Price, 89983, 
Used 2020 Ford, Explorer ST 4WD, 24900, Excellent Price, 108173, 
Used 2020 Ford, Super Duty F-350 XL SuperCab 6.75' Box SRW 2WD, 15995, Excellent Price, 165217, 
Used 2020 Ford, Escape SE AWD, 12950, Great Price, 130461, 
Used 2020 Ford, Edge Titanium AWD, 16988, Fair Price, 98754, 
Used 2020 Ford, Explorer Platinum 4WD, 28995, Fair Price, 71752, 
Used 2020 Ford, Escape Titanium AWD, 19998, Excellent Price, 59125, 
Used 2020 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 18998, Fair Price, 82550, 
Used 2020 Ford, Escape SE AWD, 17995, Fair Price, 57565, 
Used 2020 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 11300, Excellent Price, 127855, 
Used 2020 Ford, Police Interceptor Utility AWD, 13470, Excellent Price, 141071, 
Used 2020 Ford, Escape SE AWD, 14500, Excellent Price, 45626, 
Used 2020 Ford, Explorer XLT 4WD, 22348, Fair Price, 86525, 
Used 2020 Ford, Escape Hybrid Titanium FWD, 23998, Great Price, 27591, 
Used 2020 Ford, Fusion SEL FWD, 12995, Excellent Price, 79880, 
Used 2020 Ford, Ranger XL 4WD SuperCab 6' Box, 14995, Excellent Price, 163592, 
Used 2020 Ford, Explorer XLT RWD, 21999, Excellent Price, 42037, 
Used 2020 Ford, Police Interceptor Utility AWD, 13470, Excellent Price, 144337, 
Used 2020 Ford, Explorer XLT 4WD, 26998, Fair Price, 58415, 
Used 2020 Ford, F-150 XLT SuperCab 6.5' Box 4WD, 25995, Excellent Price, 63217, 
Used 2020 Ford, Police Interceptor Utility AWD, 13970, Great Price, 137585, 
Used 2020 Ford, F-150 XL SuperCab 6.5' Box 4WD, 23850, Fair Price, 87304, 
Used 2020 Ford, Explorer Limited 4WD, 26995, Fair Price, 72132, 
Used 2020 Ford, Super Duty F-250 XL SuperCab 6.75' Box 2WD, 25995, Excellent Price, 82137, 
Used 2020 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 11300, Excellent Price, 127855, 
Used 2020 Ford, Escape Titanium AWD, 19950, Fair Price, 70866, 
Used 2020 Ford, Mustang GT Premium Fastback, 35988, Great Price, 30846, 
Used 2020 Ford, Ranger XLT 4WD SuperCrew 5' Box, 25916, Excellent Price, 70705, 
