Year/Make, Model, Price, Rating, Mileage
Used 2017 Land Rover, Range Rover Sport V6 Supercharged HSE, 20990, Excellent Price, 95539, 
Used 2020 Land Rover, Range Rover Sport HSE Turbo i6 Mild Hybrid, 29990, Excellent Price, 74771, 
Used 2019 Land Rover, Range Rover Evoque SE 5-Door, 14500, Excellent Price, 66675, 
Used 2013 Land Rover, Range Rover SC, 19209, Excellent Price, 130353, 
Used 2022 Land Rover, Range Rover Velar P250 S, 38395, Fair Price, 25756, 
Used 2020 Land Rover, Discovery Sport SE, 21999, Great Price, 42702, 
Used 2023 Land Rover, Defender 130 X, 63000, Excellent Price, 46399, 
Used 2020 Land Rover, Range Rover Sport HST Turbo i6 Mild Hybrid, 39999, Excellent Price, 44519, 
Used 2013 Land Rover, Range Rover Evoque Dynamic Premium Hatchback, 13800, High Price, 59909, 
Used 2020 Land Rover, Range Rover Sport HSE Turbo i6 Mild Hybrid, 38994, Excellent Price, 35664, 
Used 2023 Land Rover, Range Rover P400 SE LWB 7 Seat, 102990, High Price, 20031, 
Used 2017 Land Rover, Range Rover Evoque HSE Dynamic Hatchback, 19990, High Price, 82169, 
Used 2017 Land Rover, Discovery Sport HSE, 13990, Fair Price, 81750, 
Used 2020 Land Rover, Range Rover Evoque P250 S, 20700, High Price, 70657, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 89990, Fair Price, 29507, 
Used 2017 Land Rover, Range Rover Evoque SE Hatchback, 13996, High Price, 94713, 
Used 2019 Land Rover, Range Rover Sport V6 Supercharged HSE, 26995, High Price, 93263, 
Used 2018 Land Rover, Discovery Sport HSE, 17990, High Price, 63123, 
Used 2019 Land Rover, Range Rover Velar P250 R-Dynamic SE, 25691, High Price, 69295, 
Used 2020 Land Rover, Range Rover Evoque P250 SE, 26990, High Price, 55917, 
Used 2011 Land Rover, LR2 HSE, 10495, High Price, 86892, 
Used 2014 Land Rover, Range Rover Evoque Pure Plus Hatchback, 9895, High Price, 94789, 
Used 2011 Land Rover, LR2 HSE, 11895, High Price, 73343, 
Used 2019 Land Rover, Range Rover Evoque HSE 5-Door, 19998, Excellent Price, 70457, 
Used 2015 Land Rover, LR2 AWD, 13495, High Price, 84748, 
Used 2017 Land Rover, Range Rover Sport Td6 Diesel HSE, 17900, High Price, 126335, 
Used 2023 Land Rover, Range Rover Sport SE Dynamic, 77998, Fair Price, 8950, 
Used 2020 Land Rover, Defender 110 HSE, 43222, Excellent Price, 52881, 
Used 2020 Land Rover, Defender 110, 34000, High Price, 63168, 
