Used 2020 Mitsubishi, Outlander SEL S-AWC, $17,750, Fair Price, 67,448 miles, 
Used 2020 Mitsubishi, Outlander ES S-AWC, $12,993, Fair Price, 124,231 miles, 
Used 2020 Mitsubishi, Eclipse Cross LE S-AWC, $18,738, High Price, 28,343 miles, 
Used 2020 Mitsubishi, Outlander Sport ES 2.0 AWC CVT, $15,693, High Price, 59,060 miles, 
Used 2020 Mitsubishi, Outlander SEL S-AWC, $14,999, Great Price, 82,399 miles, 
Used 2020 Mitsubishi, Mirage G4 ES Sedan CVT, $15,995, High Price, 92,543 miles, 
