Year/Make, Model, Price, Rating, Mileage
Used 2020 Jaguar, F-TYPE Checkered Flag Convertible RWD, 38399, Great Price, 44355, 
Used 2020 Jaguar, F-TYPE Checkered Flag Coupe RWD, 28980, Excellent Price, 35600, 
Used 2020 Jaguar, F-PACE Premium 25t, 25200, Great Price, 41407, 
Used 2020 Jaguar, E-PACE P250 AWD S, 18778, Fair Price, 78589, 
Used 2020 Jaguar, F-PACE Premium 25t, 22250, Fair Price, 64697, 
Used 2020 Jaguar, XF Premium 25t Sedan AWD, 18898, Excellent Price, 70725, 
Used 2020 Jaguar, XE S RWD, 19499, High Price, 27036, 
Used 2020 Jaguar, F-PACE R-Sport 25t, 18995, Excellent Price, 96658, 
Used 2020 Jaguar, F-PACE Premium 25t, 25995, High Price, 38204, 
Used 2020 Jaguar, F-PACE SVR AWD, 42888, High Price, 37785, 
Used 2020 Jaguar, F-PACE Premium 25t, 28959, High Price, 18194, 
Used 2020 Jaguar, XE S AWD, 31976, High Price, 36773, 
