Year/Make, Model, Price, Rating, Mileage
Used 2020 Lexus, NX 300 AWD, 28998, Great Price, 40122
Used 2020 Lexus, GS 350 AWD, 34495, Excellent Price, 63250
Used 2020 Lexus, NX 300 AWD, 28900, Great Price, 41731
Used 2020 Lexus, RX 350 F Sport Performance AWD, 36998, Excellent Price, 53146
Used 2020 Lexus, NX 300 F Sport AWD, 31672, Fair Price, 29516
Used 2020 Lexus, ES 300h Luxury, 23984, Excellent Price, 98491
Used 2020 Lexus, RX 350 AWD, 35828, High Price, 61201
Used 2020 Lexus, GX 460 Premium, 38997, Great Price, 50339
Used 2020 Lexus, LX 570 2-Row, 53325, Great Price, 85376
Used 2020 Lexus, RX 350 AWD, 31698, Great Price, 72826
Used 2020 Lexus, UX 250h F Sport AWD, 31858, Fair Price, 19910
Used 2020 Lexus, GX 460 Premium, 36882, Great Price, 62943
Used 2020 Lexus, RX 350 AWD, 34800, Great Price, 59605
Used 2020 Lexus, RX 350 AWD, 34400, Great Price, 51194
Used 2020 Lexus, NX 300 AWD, 27987, High Price, 60471
Used 2020 Lexus, RX 350 AWD, 28440, Great Price, 92344
Used 2020 Lexus, RX 350 AWD, 32644, High Price, 73523
