Year/Make, Model, Price, Rating, Mileage
Used 2020 Dodge, Grand Caravan SXT Wagon, 11985, Great Price, 109425, 
Used 2020 Dodge, Grand Caravan SE Wagon, 8999, Excellent Price, 124879, 
Used 2020 Dodge, Durango SXT Plus AWD, 24998, Great Price, 54677, 
Used 2020 Dodge, Durango R/T AWD, 28985, Great Price, 64607, 
Used 2020 Dodge, Charger SXT RWD, 18323, Great Price, 65794, 
Used 2020 Dodge, Journey SE Value FWD, 17430, Fair Price, 33975, 
Used 2020 Dodge, Charger Scat Pack RWD, 32572, Great Price, 80852, 
Used 2020 Dodge, Grand Caravan SXT Wagon, 11985, Great Price, 109425, 
Used 2020 Dodge, Challenger R/T Scat Pack RWD, 32991, Excellent Price, 70206, 
Used 2020 Dodge, Challenger R/T RWD, 27722, Fair Price, 52523, 
Used 2020 Dodge, Charger Scat Pack RWD, 40998, Fair Price, 21160, 
Used 2020 Dodge, Durango R/T RWD, 22995, Great Price, 110279, 
Used 2020 Dodge, Challenger R/T Scat Pack Widebody RWD, 40592, Fair Price, 45622, 
Used 2020 Dodge, Challenger SXT RWD, 19100, Excellent Price, 55931, 
Used 2020 Dodge, Charger SXT RWD, 22998, Great Price, 32458, 
Used 2020 Dodge, Challenger SRT Super Stock RWD, 95000, Fair Price, 1165, 
Used 2020 Dodge, Challenger R/T RWD, 22000, Fair Price, 65566, 
Used 2020 Dodge, Durango SXT RWD, 20900, Fair Price, 56500, 
Used 2020 Dodge, Durango SRT AWD, 41490, Fair Price, 83274, 
Used 2020 Dodge, Challenger GT 50th Anniversary RWD, 24500, Great Price, 48052, 
Used 2020 Dodge, Charger SXT RWD, 14900, Excellent Price, 103931, 
Used 2020 Dodge, Challenger SXT RWD, 19219, Excellent Price, 61513, 
Used 2020 Dodge, Challenger SXT RWD, 24998, High Price, 51205, 
Used 2020 Dodge, Durango SXT RWD, 18999, Great Price, 54248, 
Used 2020 Dodge, Challenger R/T Scat Pack RWD, 29999, Great Price, 61078, 
Used 2020 Dodge, Durango GT RWD, 22420, High Price, 78470, 
Used 2020 Dodge, Durango R/T RWD, 21995, Excellent Price, 106212, 
Used 2020 Dodge, Journey SE Value FWD, 18998, Fair Price, 33457, 
Used 2020 Dodge, Challenger GT AWD, 21500, Fair Price, 86327, 
Used 2020 Dodge, Grand Caravan GT Wagon, 17985, Great Price, 81590, 
Used 2020 Dodge, Charger Scat Pack RWD, 29999, High Price, 66087, 
Used 2020 Dodge, Durango R/T AWD, 26995, Excellent Price, 80742, 
Used 2020 Dodge, Charger Scat Pack RWD, 39998, Fair Price, 45191, 
Used 2020 Dodge, Charger R/T RWD, 21972, Excellent Price, 91958, 
Used 2020 Dodge, Durango GT Plus AWD, 21950, Excellent Price, 83844, 
Used 2020 Dodge, Durango SXT Plus RWD, 18000, High Price, 106731, 
Used 2020 Dodge, Durango R/T RWD, 15995, Excellent Price, 168012, 
Used 2020 Dodge, Charger SXT RWD, 20998, Fair Price, 91790, 
Used 2020 Dodge, Charger GT RWD, 11499, Excellent Price, 157277, 
Used 2020 Dodge, Challenger SRT Hellcat Redeye RWD, 71999, High Price, 19622, 
Used 2020 Dodge, Charger Scat Pack RWD, 38999, Fair Price, 48671, 
Used 2020 Dodge, Challenger GT AWD, 23921, Excellent Price, 39638, 
Used 2020 Dodge, Durango R/T AWD, 31999, Fair Price, 67823, 
Used 2020 Dodge, Durango SXT Plus RWD, 13000, Great Price, 163582, 
Used 2020 Dodge, Challenger SRT Hellcat Redeye Widebody RWD, 58999, Fair Price, 65205, 
Used 2020 Dodge, Challenger SRT Hellcat Widebody RWD, 58990, Fair Price, 27372, 
Used 2020 Dodge, Challenger R/T RWD, 17995, Great Price, 103538, 
Used 2020 Dodge, Charger GT RWD, 21471, High Price, 96030, 
Used 2020 Dodge, Charger Scat Pack RWD, 34055, Fair Price, 79711, 
Used 2020 Dodge, Durango GT Plus RWD, 21995, Fair Price, 71005, 
Used 2020 Dodge, Challenger R/T Scat Pack RWD, 34900, High Price, 45845, 
Used 2020 Dodge, Charger Scat Pack RWD, 37600, High Price, 68929, 
Used 2020 Dodge, Charger R/T RWD, 27000, Fair Price, 76978, 
Used 2020 Dodge, Challenger SRT Hellcat Widebody RWD, 68251, Excellent Price, 8880, 
Used 2020 Dodge, Durango GT Plus AWD, 29900, High Price, 68585, 
Used 2020 Dodge, Durango R/T RWD, 24500, High Price, 103010, 
Used 2020 Dodge, Challenger SXT RWD, 19220, Great Price, 56944, 
Used 2020 Dodge, Challenger R/T Scat Pack RWD, 33995, High Price, 66922, 
Used 2020 Dodge, Durango R/T AWD, 27950, High Price, 76281, 
Used 2020 Dodge, Challenger R/T Scat Pack Widebody RWD, 40599, High Price, 62738, 
Used 2020 Dodge, Challenger R/T Scat Pack Widebody RWD, 40599, High Price, 62738, 
Used 2020 Dodge, Durango R/T RWD, 23995, High Price, 113023, 
Used 2020 Dodge, Charger SXT RWD, 16000, High Price, 132065, 
Used 2020 Dodge, Challenger SXT RWD, 20997, Great Price, 72650, 
Used 2020 Dodge, Charger R/T RWD, 26625, Fair Price, 86630, 
Used 2020 Dodge, Durango GT RWD, 22499, High Price, 82151, 
