Year/Make, Model, Price, Rating, Mileage
Used 2022 Volvo, XC40 T5 R-Design AWD, 32888, Fair Price, 14214, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 40689, Great Price, 16710, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 40885, Excellent Price, 18901, 
Used 2022 Volvo, XC40 Recharge Ultimate, 32995, Excellent Price, 20294, 
Used 2022 Volvo, XC60 Recharge Polestar Engineered Extended Range, 47995, Excellent Price, 19042, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 39995, Great Price, 14452, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 38224, Great Price, 16770, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 28250, Excellent Price, 88864, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 36895, Great Price, 29675, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 36581, Great Price, 26900, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 35000, Excellent Price, 8409, 
Used 2022 Volvo, C40 Recharge P8 eAWD Ultimate, 31885, Excellent Price, 21225, 
Used 2022 Volvo, XC60 B6 Inscription AWD, 37500, Excellent Price, 28082, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 40885, Excellent Price, 18901, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 38885, Great Price, 20245, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 38885, Great Price, 26969, 
Used 2022 Volvo, XC40 T4 Momentum FWD, 18952, Excellent Price, 68271, 
Used 2022 Volvo, XC90 Recharge Inscription 7-Passenger Extended Range, 49927, Fair Price, 19480, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 32395, Excellent Price, 40300, 
Used 2022 Volvo, XC90 T6 Inscription 6-Passenger AWD, 45000, Great Price, 23132, 
Used 2022 Volvo, XC60 B6 Inscription AWD, 34999, Great Price, 33390, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 36995, Great Price, 21588, 
Used 2022 Volvo, XC90 T6 Inscription 6-Passenger AWD, 40652, Excellent Price, 33492, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 40689, Great Price, 16710, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 41989, Great Price, 31620, 
Used 2022 Volvo, XC60 Recharge Inscription Extended Range, 37295, Excellent Price, 46902, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 36574, Great Price, 19273, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 35073, Great Price, 30278, 
Used 2022 Volvo, XC40 T5 Inscription AWD, 27984, Great Price, 58324, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 44394, Fair Price, 21537, 
Used 2022 Volvo, XC40 Recharge Plus, 20995, Excellent Price, 43610, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 45132, Fair Price, 15495, 
Used 2022 Volvo, XC60 B6 Inscription AWD, 37888, Excellent Price, 36674, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 38885, Great Price, 20245, 
Used 2022 Volvo, C40 Recharge P8 eAWD Ultimate, 31885, Excellent Price, 21225, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 38885, Great Price, 26969, 
Used 2022 Volvo, XC90 Recharge Inscription 6-Passenger, 45595, Excellent Price, 42307, 
Used 2022 Volvo, XC40 T5 R-Design AWD, 32000, Fair Price, 27016, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 40765, Fair Price, 22469, 
Used 2022 Volvo, XC60 B6 R-Design AWD, 40355, Great Price, 14794, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 41971, Fair Price, 25549, 
Used 2022 Volvo, V60 Cross Country T5 AWD, 37614, Great Price, 10327, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 43061, Fair Price, 7307, 
Used 2022 Volvo, XC60 B5 Inscription AWD, 34230, Great Price, 29373, 
Used 2022 Volvo, XC90 T6 Momentum 6-Passenger AWD, 38973, Fair Price, 35680, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 39914, Fair Price, 27078, 
Used 2022 Volvo, XC40 T5 R-Design AWD, 31457, Fair Price, 25455, 
Used 2022 Volvo, C40 Recharge P8 eAWD Ultimate, 27000, Excellent Price, 42542, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 43088, Fair Price, 28850, 
Used 2022 Volvo, C40 Recharge P8 eAWD Ultimate, 31885, Fair Price, 39349, 
Used 2022 Volvo, XC40 T5 R-Design AWD, 31532, Fair Price, 24281, 
Used 2022 Volvo, XC90 Recharge Inscription Expression 7-Passenger, 42599, Fair Price, 34841, 
Used 2022 Volvo, XC40 T5 R-Design AWD, 32595, Fair Price, 16136, 
Used 2022 Volvo, XC90 T6 Momentum 7-Passenger AWD, 42495, High Price, 11822, 
Used 2022 Volvo, XC90 Recharge Inscription Expression 6-Passenger Extended Range, 43000, Great Price, 35932, 
Used 2022 Volvo, XC60 Recharge Inscription Expression Extended Range, 30750, Great Price, 66608, 
Used 2022 Volvo, XC90 T5 Momentum 7-Passenger AWD, 38995, Fair Price, 33026, 
Used 2022 Volvo, XC40 Recharge Plus, 23395, Great Price, 33186, 
Used 2022 Volvo, S90 Inscription, 39595, Fair Price, 24489, 
Used 2022 Volvo, XC60 B5 Momentum AWD, 31998, Great Price, 29383, 
Used 2022 Volvo, XC90 T6 Inscription 6-Passenger AWD, 41095, Fair Price, 34435, 
Used 2022 Volvo, XC90 T6 Inscription 7-Passenger AWD, 34499, Great Price, 78282, 
