Year/Make, Model, Price, Rating, Mileage
Used 2021 Dodge, Charger SXT RWD, 18799, Great Price, 81200, 
Used 2021 Dodge, Durango SXT Plus AWD, 27000, Great Price, 35534, 
Used 2021 Dodge, Durango SRT 392 AWD, 36895, Great Price, 119215, 
Used 2021 Dodge, Charger SRT Hellcat Redeye Widebody RWD, 61995, High Price, 24157, 
Used 2021 Dodge, Charger Scat Pack Widebody RWD, 49933, Fair Price, 25967, 
Used 2021 Dodge, Charger Scat Pack Widebody RWD, 46598, Great Price, 30573, 
Used 2021 Dodge, Challenger SXT RWD, 24500, Fair Price, 25655, 
Used 2021 Dodge, Charger Police AWD, 18995, High Price, 143491, 
Used 2021 Dodge, Durango GT AWD, 30995, High Price, 39322, 
Used 2021 Dodge, Challenger R/T Scat Pack Widebody RWD, 39995, High Price, 20723, 
Used 2021 Dodge, Durango R/T AWD, 36622, High Price, 47494, 
Used 2021 Dodge, Challenger R/T Scat Pack Widebody RWD, 46325, High Price, 20653, 
