Year/Make, Model, Price, Rating, Mileage
Used 2020 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 19827, Excellent Price, 58597, 
Used 2020 Ford, Escape SEL AWD, 16995, Excellent Price, 61378, 
Used 2020 Ford, F-150 King Ranch SuperCrew 5.5' Box 4WD, 34880, Excellent Price, 78210, 
Used 2020 Ford, Explorer ST 4WD, 28900, Excellent Price, 59303, 
Used 2020 Ford, Police Interceptor Utility AWD, 13995, Excellent Price, 82982, 
Used 2020 Ford, F-150 King Ranch SuperCrew 5.5' Box 4WD, 34880, Excellent Price, 78210, 
Used 2020 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 28184, Excellent Price, 55620, 
Used 2020 Ford, Fusion SEL FWD, 12924, Excellent Price, 92197, 
Used 2020 Ford, Explorer ST 4WD, 32998, Great Price, 61764, 
Used 2020 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 19827, Excellent Price, 58597, 
Used 2020 Ford, Explorer XLT 4WD, 21980, Great Price, 62484, 
Used 2020 Ford, Explorer Platinum 4WD, 28306, Great Price, 73195, 
Used 2020 Ford, Ranger XLT 4WD SuperCab 6' Box, 21999, Excellent Price, 80679, 
Used 2020 Ford, Super Duty F-350 Lariat Crew Cab 6.75' Box SRW 4WD, 48720, Excellent Price, 53159, 
Used 2020 Ford, Transit Cargo Van T-250 148" Medium Roof 9070 GVWR RWD, 25986, Great Price, 81596, 
Used 2020 Ford, Escape SEL AWD, 12991, Great Price, 120680, 
Used 2020 Ford, Explorer XLT 4WD, 24998, Excellent Price, 62697, 
Used 2020 Ford, Ranger XLT 4WD SuperCrew 5' Box, 26487, Excellent Price, 56641, 
Used 2020 Ford, Explorer ST 4WD, 27699, Great Price, 67287, 
Used 2020 Ford, Escape SE AWD, 17980, Great Price, 50864, 
Used 2020 Ford, Escape SE AWD, 17440, Great Price, 48811, 
Used 2020 Ford, Escape SE AWD, 18444, Great Price, 68197, 
Used 2020 Ford, EcoSport SE 4WD, 16500, Great Price, 34130, 
Used 2020 Ford, Police Interceptor Utility AWD, 23500, Great Price, 19625, 
Used 2020 Ford, Edge SE AWD, 17293, Great Price, 55861, 
Used 2020 Ford, Explorer ST 4WD, 27998, Great Price, 91741, 
Used 2020 Ford, Expedition Limited 4WD, 36998, Great Price, 72644, 
Used 2020 Ford, Fusion Hybrid SE FWD, 17500, Great Price, 34470, 
Used 2020 Ford, Expedition Platinum 4WD, 37930, Great Price, 64796, 
Used 2020 Ford, Police Interceptor Utility AWD, 22999, Great Price, 24067, 
Used 2020 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 26899, Fair Price, 65615, 
Used 2020 Ford, Escape SEL AWD, 15555, Great Price, 83618, 
Used 2020 Ford, Explorer XLT 4WD, 22299, Great Price, 69469, 
Used 2020 Ford, Explorer ST 4WD, 27998, Great Price, 91741, 
