Year/Make, Model, Price, Rating, Mileage
Used 2022 Honda, Civic Sport Sedan CVT, 22995, Great Price, 16726, 
Used 2022 Honda, Civic Sport Sedan CVT, 19595, Excellent Price, 17215, 
Used 2022 Honda, Accord Sport 1.5T CVT, 25265, Excellent Price, 17930, 
Used 2022 Honda, CR-V Hybrid Touring AWD, 22398, Excellent Price, 100281, 
Used 2022 Honda, Pilot Touring 7-Passenger AWD, 23809, Excellent Price, 91096, 
Used 2022 Honda, Civic EX Sedan CVT, 21490, Excellent Price, 27944, 
Used 2022 Honda, Civic Sport Sedan CVT, 17495, Great Price, 103056, 
Used 2022 Honda, CR-V Touring AWD, 29123, Excellent Price, 31888, 
Used 2022 Honda, CR-V EX AWD, 25997, Great Price, 29266, 
Used 2022 Honda, Accord Hybrid EX-L CVT, 25876, Excellent Price, 37526, 
Used 2022 Honda, CR-V EX AWD, 27831, Great Price, 18410, 
Used 2022 Honda, CR-V EX-L AWD, 25664, Excellent Price, 28255, 
Used 2022 Honda, CR-V EX-L AWD, 27655, Great Price, 44128, 
Used 2022 Honda, CR-V LX AWD, 24388, Great Price, 30369, 
Used 2022 Honda, Civic Sport Hatchback CVT, 23931, Excellent Price, 35856, 
Used 2022 Honda, HR-V LX AWD, 20245, Great Price, 40934, 
Used 2022 Honda, HR-V EX AWD, 21754, Great Price, 40037, 
Used 2022 Honda, CR-V Touring AWD, 29449, Excellent Price, 32714, 
Used 2022 Honda, HR-V LX AWD, 20445, Great Price, 31297, 
Used 2022 Honda, Ridgeline RTL-E, 33809, Great Price, 28508, 
Used 2022 Honda, Accord Sport SE 1.5T CVT, 25631, Great Price, 36506, 
Used 2022 Honda, HR-V EX AWD, 22612, Great Price, 22602, 
Used 2022 Honda, CR-V EX AWD, 26959, Great Price, 33183, 
Used 2022 Honda, Pilot Touring 7-Passenger AWD, 35531, Great Price, 38641, 
Used 2022 Honda, HR-V EX AWD, 22925, Great Price, 13847, 
Used 2022 Honda, CR-V EX-L AWD, 21390, Excellent Price, 82672, 
