Year/Make, Model, Price, Rating, Mileage
Used 2021 MINI, Hardtop 4-Door, 15791, High Price, 96020, 
Used 2021 MINI, Hardtop S 2-Door, 26411, Great Price, 2723, 
Used 2021 MINI, Hardtop Oxford Edition 4-Door, 19695, Fair Price, 49486, 
Used 2021 MINI, Hardtop 2-Door, 18500, High Price, 56174, 
Used 2021 MINI, Countryman Cooper ALL4, 19995, Excellent Price, 20637, 
Used 2021 MINI, Electric Hardtop SE 2-Door, 19495, High Price, 21204, 
Used 2021 MINI, Countryman Oxford Edition ALL4, 22443, Fair Price, 42194, 
Used 2021 MINI, Convertible Cooper, 21597, High Price, 42578, 
Used 2021 MINI, Hardtop 2-Door, 20900, High Price, 31655, 
Used 2021 MINI, Countryman John Cooper Works ALL4, 30403, High Price, 43808, 
Used 2021 MINI, Electric Hardtop SE 2-Door, 16525, High Price, 53561, 
