Year/Make, Model, Price, Rating, Mileage
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 27245, Fair Price, 26784
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 27406, High Price, 23736
