Year/Make, Model, Price, Rating, Mileage
Used 2022 Kia, Niro EV EX Premium, 20995, Excellent Price, 28627
Used 2022 Kia, Soul LX IVT, 15000, Excellent Price, 48747
Used 2022 Kia, Forte GT-Line IVT, 20384, Great Price, 28574
Used 2022 Kia, Carnival LXS, 15950, Excellent Price, 127718
Used 2022 Kia, Telluride S FWD, 31000, Great Price, 30651
Used 2022 Kia, Carnival LXS, 24000, Excellent Price, 67931
Used 2022 Kia, Soul LX IVT, 16998, Great Price, 50875
Used 2022 Kia, Soul X-Line IVT, 17121, Excellent Price, 44441
Used 2022 Kia, Forte GT-Line IVT, 20998, Great Price, 38099
Used 2022 Kia, Sportage EX FWD, 17100, Excellent Price, 74399
Used 2022 Kia, Telluride SX AWD, 27997, Great Price, 95504
Used 2022 Kia, K5 GT-Line FWD, 21348, Great Price, 69429
Used 2022 Kia, Forte GT-Line IVT, 11998, Excellent Price, 98325
Used 2022 Kia, Carnival SX Prestige, 32241, Great Price, 70785
Used 2022 Kia, Soul EX IVT, 17600, Excellent Price, 43911
Used 2022 Kia, Niro Hybrid LX, 11645, Excellent Price, 113817
Used 2022 Kia, Forte LXS IVT, 18998, Fair Price, 29523
Used 2022 Kia, Sportage LX FWD, 13900, Excellent Price, 57048
Used 2022 Kia, K5 EX FWD, 20000, Excellent Price, 52262
Used 2022 Kia, Forte GT-Line IVT, 14000, Excellent Price, 85185
Used 2022 Kia, Sorento X-Line SX Prestige AWD, 26993, Excellent Price, 62239
Used 2022 Kia, Niro EV EX, 16800, Excellent Price, 26223
Used 2022 Kia, Forte LXS IVT, 13999, Excellent Price, 83487
Used 2022 Kia, Sorento SX AWD, 29000, Excellent Price, 25455
Used 2022 Kia, Sorento X-Line SX Prestige AWD, 30213, Excellent Price, 31082
Used 2022 Kia, Niro Hybrid EX Premium, 18800, Excellent Price, 81811
Used 2022 Kia, Sportage LX FWD, 19998, Fair Price, 30060
Used 2022 Kia, Telluride EX AWD, 29000, Excellent Price, 64957
Used 2022 Kia, K5 GT-Line FWD, 19200, Great Price, 93771
Used 2022 Kia, Sorento S FWD, 26000, Great Price, 21978
Used 2022 Kia, Forte LXS IVT, 13999, Excellent Price, 83487
Used 2022 Kia, K5 GT-Line FWD, 19200, Great Price, 93771
Used 2022 Kia, Niro Hybrid EX Premium, 18800, Excellent Price, 81811
Used 2022 Kia, Forte LXS IVT, 14995, Excellent Price, 39388
Used 2022 Kia, Sorento SX AWD, 27500, Great Price, 60817
Used 2022 Kia, Telluride EX AWD, 29000, Excellent Price, 64957
Used 2022 Kia, Telluride SX AWD, 32500, Great Price, 59196
