Year/Make, Model, Price, Rating, Mileage
Used 2021 Acura, TLX SH-AWD with Advance Package, 30997, Excellent Price, 39308, 
Used 2021 Acura, TLX SH-AWD with A-Spec Package, 31998, Excellent Price, 40084, 
Used 2021 Acura, TLX SH-AWD with Advance Package, 30997, Excellent Price, 39308, 
Used 2021 Acura, RDX SH-AWD with A-Spec Package, 34998, Great Price, 21861, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 26995, Great Price, 49593, 
Used 2021 Acura, RDX SH-AWD with A-Spec Package, 31990, Excellent Price, 45772, 
Used 2021 Acura, TLX FWD with A-Spec Package, 29998, Fair Price, 74961, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 19995, Great Price, 137819, 
Used 2021 Acura, RDX SH-AWD with Advance Package, 26556, Great Price, 86645, 
Used 2021 Acura, RDX SH-AWD with Advance Package, 23380, Great Price, 120334, 
Used 2021 Acura, TLX SH-AWD with A-Spec Package, 27500, Great Price, 73836, 
Used 2021 Acura, TLX FWD with Technology Package, 27000, Fair Price, 45760, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 24250, Fair Price, 97239, 
Used 2021 Acura, TLX FWD with Technology Package, 23854, Excellent Price, 86817, 
Used 2021 Acura, TLX FWD with Technology Package, 23500, Excellent Price, 70700, 
Used 2021 Acura, TLX SH-AWD with Advance Package, 31500, Excellent Price, 33350, 
Used 2021 Acura, ILX Technology Package, 21500, Great Price, 45615, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 31995, Fair Price, 21202, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 30500, Fair Price, 35778, 
Used 2021 Acura, RDX Standard FWD, 28700, High Price, 38243, 
Used 2021 Acura, RDX Standard FWD, 26900, High Price, 55929, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 33900, High Price, 21313, 
Used 2021 Acura, TLX FWD with A-Spec Package, 29400, Fair Price, 38952, 
Used 2021 Acura, RDX Standard SH-AWD, 26999, High Price, 30446, 
Used 2021 Acura, RDX SH-AWD with A-Spec Package, 32995, High Price, 45299, 
Used 2021 Acura, RDX SH-AWD with Technology Package, 28500, High Price, 55330, 
