Year/Make, Model, Price, Rating, Mileage
Used 2022 INFINITI, QX55 ESSENTIAL, 27074, Excellent Price, 60553, 
Used 2022 INFINITI, QX80 PREMIUM SELECT AWD, 47424, Excellent Price, 16452, 
Used 2022 INFINITI, QX50 ESSENTIAL AWD, 29723, Excellent Price, 34514, 
Used 2022 INFINITI, QX50 LUXE AWD, 30644, Fair Price, 28727, 
Used 2022 INFINITI, QX50 ESSENTIAL AWD, 31990, Great Price, 33579, 
Used 2022 INFINITI, QX50 LUXE AWD, 27164, Great Price, 51411, 
Used 2022 INFINITI, QX80 LUXE AWD, 34450, Excellent Price, 53942, 
Used 2022 INFINITI, Q50 LUXE AWD, 28786, Great Price, 31874, 
Used 2022 INFINITI, QX50 LUXE AWD, 31878, Fair Price, 11143, 
Used 2022 INFINITI, QX50 LUXE AWD, 29500, Fair Price, 32572, 
Used 2022 INFINITI, QX50 ESSENTIAL AWD, 30995, Great Price, 39845, 
Used 2022 INFINITI, Q50 SENSORY AWD, 33990, Fair Price, 31691, 
Used 2022 INFINITI, Q50 LUXE AWD, 31668, Fair Price, 17762, 
Used 2022 INFINITI, Q50 RED SPORT 400 AWD, 37780, Excellent Price, 41540, 
Used 2022 INFINITI, Q50 SENSORY AWD, 33487, Fair Price, 37803, 
Used 2022 INFINITI, QX50 AUTOGRAPH AWD, 35880, Excellent Price, 21500, 
Used 2022 INFINITI, QX50 PURE AWD, 29990, Fair Price, 5403, 
Used 2022 INFINITI, QX50 LUXE AWD, 29208, Fair Price, 36374, 
Used 2022 INFINITI, QX50 LUXE AWD, 29990, High Price, 41412, 
Used 2022 INFINITI, QX55 SENSORY, 37996, Fair Price, 17660, 
Used 2022 INFINITI, Q50 LUXE AWD, 27899, Great Price, 34495, 
Used 2022 INFINITI, Q50 LUXE AWD, 32387, High Price, 30098, 
Used 2022 INFINITI, QX50 SENSORY AWD, 35802, Fair Price, 17229, 
Used 2022 INFINITI, QX60 LUXE AWD, 39888, High Price, 31870, 
Used 2022 INFINITI, QX50 LUXE AWD, 29424, Fair Price, 35431, 
Used 2022 INFINITI, QX60 LUXE AWD, 33341, Great Price, 54088, 
Used 2022 INFINITI, QX50 LUXE AWD, 29500, Fair Price, 33026, 
Used 2022 INFINITI, QX50 LUXE AWD, 28979, High Price, 40557, 
Used 2022 INFINITI, QX60 AUTOGRAPH AWD, 42576, Fair Price, 46828, 
Used 2022 INFINITI, QX50 LUXE AWD, 29564, Fair Price, 34529, 
Used 2022 INFINITI, QX55 LUXE, 32000, High Price, 25912, 
Used 2022 INFINITI, QX60 PURE AWD, 33550, Fair Price, 36139, 
Used 2022 INFINITI, QX50 LUXE AWD, 28838, High Price, 48926, 
Used 2022 INFINITI, QX60 SENSORY AWD, 44253, High Price, 20940, 
Used 2022 INFINITI, QX55 SENSORY, 35574, Fair Price, 27128, 
Used 2022 INFINITI, QX50 LUXE AWD, 28332, Great Price, 41121, 
Used 2022 INFINITI, QX50 LUXE AWD, 26334, High Price, 59040, 
Used 2022 INFINITI, Q50 LUXE AWD, 26499, Fair Price, 64592, 
Used 2022 INFINITI, QX50 LUXE AWD, 29424, Fair Price, 35588, 
Used 2022 INFINITI, QX50 LUXE AWD, 28714, Fair Price, 43355, 
Used 2022 INFINITI, Q50 LUXE AWD, 32230, High Price, 25980, 
