Year/Make, Model, Price, Rating, Mileage
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 19441, Excellent Price, 17972, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 22655, Fair Price, 28842, 
Used 2018 Subaru, Crosstrek 2.0i Premium Manual, 17421, Fair Price, 76019, 
Used 2018 Subaru, Outback 2.5i Premium, 15788, Excellent Price, 81025, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 15995, Excellent Price, 84764, 
Used 2018 Subaru, Forester 2.5i CVT, 9995, Great Price, 138894, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 19441, Excellent Price, 17972, 
Used 2018 Subaru, WRX Premium Manual, 16999, Great Price, 100363, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 19250, Fair Price, 82696, 
Used 2018 Subaru, Forester 2.5i CVT, 11496, Great Price, 127206, 
Used 2018 Subaru, Impreza 2.0i 5-door CVT, 12777, Excellent Price, 80793, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 20968, Fair Price, 52484, 
Used 2018 Subaru, WRX STI Limited with Lip Spoiler Manual, 20900, Excellent Price, 81137, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 8495, Excellent Price, 141732, 
Used 2018 Subaru, Legacy 2.5i, 10500, Excellent Price, 100409, 
Used 2018 Subaru, Legacy 2.5i Premium, 14599, Fair Price, 127296, 
Used 2018 Subaru, Outback 3.6R Touring, 21999, Great Price, 65708, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 18990, Fair Price, 66012, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 15000, Great Price, 99417, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 16490, Excellent Price, 75631, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 15999, High Price, 107753, 
Used 2018 Subaru, Outback 3.6R Touring, 22990, Fair Price, 55490, 
Used 2018 Subaru, Outback 2.5i, 10995, Excellent Price, 123588, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 21998, Fair Price, 47370, 
Used 2018 Subaru, Outback 2.5i Limited, 10990, Excellent Price, 124435, 
Used 2018 Subaru, Outback 2.5i Premium, 10900, Excellent Price, 134767, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 9250, Excellent Price, 142928, 
Used 2018 Subaru, WRX Premium Manual, 17995, Great Price, 73988, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 14400, Excellent Price, 138734, 
Used 2018 Subaru, Legacy 2.5i Sport, 16999, Great Price, 70116, 
Used 2018 Subaru, Impreza 2.0i Limited 5-door CVT, 19998, Excellent Price, 51987, 
Used 2018 Subaru, Outback 3.6R Limited, 20994, Great Price, 51528, 
Used 2018 Subaru, Impreza 2.0i Sport 4-door CVT, 10999, Excellent Price, 103651, 
Used 2018 Subaru, Crosstrek 2.0i Limited CVT, 20999, Excellent Price, 22000, 
Used 2018 Subaru, WRX Limited Manual, 21795, Excellent Price, 42685, 
Used 2018 Subaru, Forester 2.5i Premium Black Edition with EyeSight CVT, 15990, Great Price, 87446, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 11499, Great Price, 133774, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 15731, Excellent Price, 103131, 
Used 2018 Subaru, Forester 2.5i CVT, 11496, Great Price, 127206, 
Used 2018 Subaru, Legacy 2.5i Premium, 11155, Excellent Price, 119431, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 18250, Great Price, 69919, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 17195, Great Price, 50925, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 17998, Great Price, 61452, 
Used 2018 Subaru, Outback 2.5i Limited, 18995, Great Price, 54749, 
Used 2018 Subaru, Outback 2.5i Limited, 18995, Great Price, 69671, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 18990, Fair Price, 66012, 
Used 2018 Subaru, Crosstrek 2.0i CVT, 14995, Excellent Price, 97885, 
Used 2018 Subaru, Outback 2.5i Limited, 13499, Great Price, 109158, 
Used 2018 Subaru, Forester 2.5i Limited CVT, 21998, Fair Price, 47370, 
Used 2018 Subaru, Outback 3.6R Touring, 22990, Fair Price, 55490, 
Used 2018 Subaru, Impreza 2.0i Limited 5-door CVT, 19998, Excellent Price, 51987, 
Used 2018 Subaru, Forester 2.5i CVT, 17995, Great Price, 59225, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 17995, Excellent Price, 96071, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 17150, Excellent Price, 81930, 
Used 2018 Subaru, WRX Premium Manual, 16695, Great Price, 86491, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 15999, High Price, 107753, 
Used 2018 Subaru, Legacy 2.5i Premium, 16008, Great Price, 48042, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 21000, High Price, 50667, 
Used 2018 Subaru, Forester 2.5i CVT, 10999, Excellent Price, 86038, 
Used 2018 Subaru, Forester 2.5i Premium CVT, 13495, Fair Price, 128366, 
Used 2018 Subaru, Legacy 2.5i Limited, 18722, Great Price, 44332, 
Used 2018 Subaru, Outback 3.6R Touring, 21995, Fair Price, 47198, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 22655, Fair Price, 28842, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 14816, High Price, 122012, 
Used 2018 Subaru, WRX Premium Manual, 16695, Great Price, 86491, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 17995, Excellent Price, 96071, 
Used 2018 Subaru, Crosstrek 2.0i Limited CVT, 18580, High Price, 94085, 
Used 2018 Subaru, Crosstrek 2.0i Premium CVT, 17150, Excellent Price, 81930, 
Used 2018 Subaru, Outback 3.6R Touring, 21995, Fair Price, 47198, 
Used 2018 Subaru, Impreza 2.0i 5-door CVT, 18998, High Price, 22407, 
Used 2018 Subaru, Legacy 2.5i Premium, 16008, Great Price, 48042, 
Used 2018 Subaru, Outback 2.5i Limited, 16977, Fair Price, 82536, 
Used 2018 Subaru, Outback 2.5i Limited, 16995, Great Price, 72209, 
Used 2018 Subaru, Forester 2.5i Touring CVT, 22655, Fair Price, 28842, 
