Year/Make, Model, Price, Rating, Mileage
Used 2019 Cadillac, CT6 Sport 3.0T AWD, 30799, Excellent Price, 62990, 
Used 2019 Cadillac, CT6 Premium Luxury 3.6 AWD, 32495, Great Price, 39527, 
Used 2019 Cadillac, Escalade ESV Luxury 2WD, 23995, Excellent Price, 113878, 
Used 2019 Cadillac, XTS Luxury FWD, 19995, Great Price, 68343, 
Used 2019 Cadillac, XT5 Platinum AWD, 24458, Excellent Price, 62845, 
Used 2019 Cadillac, XTS Luxury FWD, 15595, Excellent Price, 112638, 
Used 2019 Cadillac, XT4 Sport AWD, 25998, Great Price, 44941, 
Used 2019 Cadillac, CTS Luxury Sedan 3.6L RWD, 19188, Excellent Price, 80670, 
Used 2019 Cadillac, XT4 Premium Luxury AWD, 22862, Great Price, 42132, 
Used 2019 Cadillac, XT4 Luxury AWD, 19337, Great Price, 45581, 
Used 2019 Cadillac, Escalade ESV Premium Luxury 4WD, 26995, Great Price, 110741, 
Used 2019 Cadillac, Escalade ESV Premium Luxury 4WD, 32995, Great Price, 92211, 
Used 2019 Cadillac, XT4 Sport FWD, 19900, Great Price, 57039, 
Used 2019 Cadillac, XTS Luxury FWD, 11999, High Price, 164000, 
Used 2019 Cadillac, XT4 Premium Luxury AWD, 17490, Excellent Price, 73098, 
Used 2019 Cadillac, Escalade ESV Luxury 4WD, 29985, Great Price, 82484, 
Used 2019 Cadillac, XT5 Luxury AWD, 20995, Great Price, 54710, 
Used 2019 Cadillac, Escalade Premium Luxury 4WD, 23995, Excellent Price, 147883, 
Used 2019 Cadillac, XT5 Luxury AWD, 17481, Excellent Price, 66591, 
Used 2019 Cadillac, XT5 Luxury AWD, 15795, Great Price, 93611, 
Used 2019 Cadillac, XT5 Luxury AWD, 24700, Great Price, 36764, 
Used 2019 Cadillac, Escalade ESV Premium Luxury 4WD, 31490, Great Price, 86369, 
Used 2019 Cadillac, XT5 Premium Luxury AWD, 18888, Fair Price, 82393, 
Used 2019 Cadillac, XT5 Luxury AWD, 19979, High Price, 82612, 
Used 2019 Cadillac, XT4 Luxury AWD, 20190, Fair Price, 48664, 
Used 2019 Cadillac, XT5 Premium Luxury AWD, 19459, Fair Price, 80220, 
Used 2019 Cadillac, XT5 Luxury AWD, 20690, High Price, 79088, 
Used 2019 Cadillac, Escalade ESV Platinum 4WD, 33995, Fair Price, 46807, 
Used 2019 Cadillac, XT5 Luxury AWD, 20290, Excellent Price, 54698, 
Used 2019 Cadillac, XT5 Premium Luxury AWD, 10990, Excellent Price, 164223, 
Used 2019 Cadillac, XT4 Luxury AWD, 18950, High Price, 65165, 
Used 2019 Cadillac, CTS Luxury 2.0L Turbo AWD, 21880, Great Price, 56169, 
Used 2019 Cadillac, Escalade Platinum 4WD, 42945, High Price, 50672, 
Used 2019 Cadillac, XT4 Sport AWD, 24985, Excellent Price, 15435, 
Used 2019 Cadillac, Escalade ESV Premium Luxury 4WD, 31280, Great Price, 83778, 
Used 2019 Cadillac, Escalade ESV Platinum 4WD, 44105, Excellent Price, 30617, 
Used 2019 Cadillac, XT5 Luxury AWD, 16499, High Price, 85520, 
Used 2019 Cadillac, Escalade Luxury 4WD, 34995, Great Price, 50499, 
Used 2019 Cadillac, XT5 Luxury FWD, 16995, Fair Price, 91177, 
Used 2019 Cadillac, XT4 Sport FWD, 17600, High Price, 99342, 
Used 2019 Cadillac, Escalade ESV Platinum 4WD, 33995, Fair Price, 46807, 
Used 2019 Cadillac, XT4 Sport FWD, 23195, Fair Price, 28419, 
Used 2019 Cadillac, XT5 Premium Luxury AWD, 17195, Fair Price, 102570, 
Used 2019 Cadillac, Escalade Luxury 4WD, 31995, Fair Price, 73118, 
Used 2019 Cadillac, XT4 Luxury FWD, 16990, High Price, 126113, 
Used 2019 Cadillac, XT5 Luxury AWD, 17995, Fair Price, 85671, 
Used 2019 Cadillac, XT5 Luxury AWD, 16499, High Price, 99395, 
Used 2019 Cadillac, Escalade Luxury 2WD, 31495, High Price, 65958, 
Used 2019 Cadillac, XT4 Premium Luxury AWD, 19980, High Price, 73381, 
Used 2019 Cadillac, XT5 Luxury FWD, 22888, High Price, 54257, 
