Year/Make, Model, Price, Rating, Mileage
Used 2019 Ford, Mustang GT Premium Fastback, 32995, Excellent Price, 44968, 
Used 2019 Ford, Edge SEL AWD, 15608, Excellent Price, 63394, 
Used 2019 Ford, Escape SEL AWD, 11881, Excellent Price, 115514, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 24998, Excellent Price, 97200, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 30300, Excellent Price, 42144, 
Used 2019 Ford, Taurus SE FWD, 12499, Excellent Price, 78401, 
Used 2019 Ford, Mustang Bullitt Fastback, 38551, Excellent Price, 27033, 
Used 2019 Ford, Escape SEL AWD, 13495, Excellent Price, 91350, 
Used 2019 Ford, F-150 Lariat SuperCrew 5.5' Box 4WD, 24950, Great Price, 139506, 
Used 2019 Ford, Mustang GT Premium Fastback, 32995, Excellent Price, 44968, 
Used 2019 Ford, Super Duty F-550 Chassis Cab XL Crew Cab 203" 84" CA 2WD, 32490, Excellent Price, 148500, 
Used 2019 Ford, Mustang Bullitt Fastback, 38998, Great Price, 52170, 
Used 2019 Ford, F-150 Lariat SuperCrew 5.5' Box 4WD, 31288, Great Price, 79663, 
Used 2019 Ford, Ranger Lariat SuperCrew 5' Box 4WD, 23500, Excellent Price, 85380, 
Used 2019 Ford, F-150 Raptor SuperCrew 5.5' Box 4WD, 44982, Great Price, 78107, 
Used 2019 Ford, Flex Limited EcoBoost AWD, 20172, Excellent Price, 83616, 
Used 2019 Ford, Ranger Lariat SuperCrew 5' Box 4WD, 24995, Excellent Price, 82638, 
Used 2019 Ford, Ranger XL SuperCrew 5' Box 4WD, 22498, Great Price, 84773, 
Used 2019 Ford, Edge ST AWD, 19998, Excellent Price, 78778, 
Used 2019 Ford, Edge SEL AWD, 10999, Excellent Price, 133762, 
Used 2019 Ford, Fusion Hybrid Titanium FWD, 16876, Excellent Price, 67632, 
Used 2019 Ford, Flex Limited FWD, 19950, Excellent Price, 47962, 
Used 2019 Ford, Mustang EcoBoost Fastback, 16980, Excellent Price, 85646, 
Used 2019 Ford, Expedition Limited 4WD, 31785, Great Price, 81344, 
Used 2019 Ford, Super Duty F-350 Platinum 4WD Crew Cab 8' Box SRW, 61995, Great Price, 59109, 
Used 2019 Ford, Escape S FWD, 8982, Excellent Price, 127605, 
Used 2019 Ford, Super Duty F-450 Platinum 4WD Crew Cab 8' Box, 68209, Excellent Price, 57378, 
Used 2019 Ford, F-150 Raptor SuperCrew 5.5' Box 4WD, 36499, Excellent Price, 106651, 
Used 2019 Ford, Escape SE FWD, 16621, Great Price, 26957, 
Used 2019 Ford, Edge SEL FWD, 16988, Great Price, 67403, 
Used 2019 Ford, Mustang EcoBoost Fastback, 13499, Fair Price, 142015, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 23900, Excellent Price, 106799, 
Used 2019 Ford, Mustang GT Premium Fastback, 37588, Fair Price, 36603, 
Used 2019 Ford, Mustang EcoBoost Fastback, 22494, Great Price, 18799, 
Used 2019 Ford, F-150 XL Regular Cab 8.0' Box 2WD, 22985, Great Price, 19125, 
Used 2019 Ford, Explorer Sport 4WD, 18998, Fair Price, 104589, 
Used 2019 Ford, Explorer Limited FWD, 16843, Excellent Price, 110332, 
Used 2019 Ford, Fiesta SE Hatchback, 8390, Excellent Price, 101596, 
Used 2019 Ford, Ranger XLT SuperCrew 5' Box 2WD, 21574, Great Price, 83780, 
Used 2019 Ford, Ranger Lariat SuperCrew 5' Box 4WD, 27189, Excellent Price, 51883, 
Used 2019 Ford, Mustang GT Premium Fastback, 31998, Fair Price, 79503, 
Used 2019 Ford, Mustang GT Premium Convertible, 32250, Excellent Price, 27317, 
Used 2019 Ford, Expedition Max Platinum 4WD, 34995, Great Price, 88816, 
Used 2019 Ford, Edge SEL AWD, 12450, Excellent Price, 112645, 
Used 2019 Ford, Mustang Shelby GT350 Fastback, 65900, Great Price, 12365, 
Used 2019 Ford, F-150 Lariat SuperCrew 5.5' Box 4WD, 28998, Great Price, 109814, 
Used 2019 Ford, F-150 Lariat SuperCab 6.5' Box 4WD, 24475, Great Price, 100065, 
Used 2019 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 28470, Fair Price, 65238, 
Used 2019 Ford, Mustang GT Fastback, 30993, Great Price, 57362, 
Used 2019 Ford, Mustang GT Premium Fastback, 35950, Great Price, 29033, 
Used 2019 Ford, Escape SEL FWD, 15901, Fair Price, 70992, 
Used 2019 Ford, F-150 Raptor SuperCrew 5.5' Box 4WD, 31999, Excellent Price, 127958, 
Used 2019 Ford, EcoSport SE FWD, 13411, Excellent Price, 51751, 
Used 2019 Ford, Super Duty F-350 Platinum 4WD Crew Cab 6.75' Box SRW, 48050, Great Price, 142517, 
Used 2019 Ford, Fusion SEL FWD, 12625, Great Price, 103160, 
Used 2019 Ford, F-150 Platinum SuperCrew 5.5' Box 4WD, 33950, Fair Price, 86464, 
Used 2019 Ford, Fusion Titanium AWD, 17974, Excellent Price, 40959, 
Used 2019 Ford, Super Duty F-250 Lariat 4WD Crew Cab 6.75' Box, 29900, Excellent Price, 147805, 
Used 2019 Ford, Expedition Max Limited 4WD, 25990, Excellent Price, 114590, 
Used 2019 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 16880, Great Price, 82707, 
Used 2019 Ford, Super Duty F-550 Chassis Cab XL SuperCab 168" 60" CA 4WD, 52885, Excellent Price, 10117, 
Used 2019 Ford, Mustang GT Premium Fastback, 35536, Fair Price, 46995, 
Used 2019 Ford, Explorer Base FWD, 13499, Excellent Price, 95941, 
Used 2019 Ford, Fusion Titanium AWD, 14997, Fair Price, 102396, 
Used 2019 Ford, Super Duty F-250 XL 4WD Crew Cab 6.75' Box, 31300, Fair Price, 158096, 
Used 2019 Ford, Explorer XLT 4WD, 21998, Fair Price, 88712, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 25000, Great Price, 108117, 
Used 2019 Ford, F-150 XLT SuperCrew 5.5' Box 2WD, 19981, Excellent Price, 104611, 
Used 2019 Ford, F-150 XL SuperCab 6.5' Box 2WD, 17100, Excellent Price, 106483, 
Used 2019 Ford, Expedition Max XLT RWD, 18999, Fair Price, 142050, 
Used 2019 Ford, F-150 Raptor SuperCrew 5.5' Box 4WD, 39999, Great Price, 104142, 
Used 2019 Ford, Transit Connect Van XL with Rear Symmetrical Doors LWB, 15999, Great Price, 80045, 
Used 2019 Ford, Mustang GT Premium Convertible, 37998, Fair Price, 18681, 
Used 2019 Ford, Fusion S FWD, 13600, Great Price, 81518, 
