Year/Make, Model, Price, Rating, Mileage
Used 2020 Kia, Telluride S AWD, 23999, Excellent Price, 45495
Used 2020 Kia, Sportage SX Turbo AWD, 19000, Fair Price, 54815
Used 2020 Kia, Soul GT-Line Turbo DCT, 11491, Excellent Price, 93795
Used 2020 Kia, Telluride EX AWD, 17200, Excellent Price, 116551
Used 2020 Kia, Optima S Automatic, 17987, Excellent Price, 36661
Used 2020 Kia, Optima LX Automatic, 15828, Great Price, 37457
Used 2020 Kia, Sportage LX FWD, 11988, Excellent Price, 85077
Used 2020 Kia, Telluride EX AWD, 23995, Excellent Price, 65013
Used 2020 Kia, Stinger GT1 AWD, 26990, Great Price, 56850
Used 2020 Kia, Sorento LX V6 FWD, 14995, Great Price, 90436
Used 2020 Kia, Soul LX IVT, 16998, Great Price, 21835
Used 2020 Kia, Sportage SX Turbo AWD, 23998, Great Price, 29860
Used 2020 Kia, Niro EV EX, 11999, Great Price, 28826
Used 2020 Kia, Telluride EX FWD, 22693, Excellent Price, 81761
Used 2020 Kia, Optima EX Premium DCT, 18998, Excellent Price, 52999
Used 2020 Kia, Sportage EX AWD, 19998, Excellent Price, 26753
Used 2020 Kia, Sorento EX V6 AWD, 22998, Excellent Price, 48888
Used 2020 Kia, Sorento EX V6 AWD, 14421, Excellent Price, 100431
Used 2020 Kia, Telluride LX AWD, 17490, Great Price, 144098
Used 2020 Kia, Optima SE Automatic, 14988, Excellent Price, 67256
Used 2020 Kia, Telluride S AWD, 20900, Excellent Price, 85022
Used 2020 Kia, Forte LXS IVT, 13995, Great Price, 53704
Used 2020 Kia, Telluride LX AWD, 17990, Fair Price, 111789
Used 2020 Kia, Telluride EX AWD, 20998, Great Price, 116554
Used 2020 Kia, Forte LXS IVT, 9999, Excellent Price, 95417
Used 2020 Kia, Forte GT-Line IVT, 17998, Fair Price, 50617
Used 2020 Kia, Sportage LX AWD, 15000, Great Price, 40101
Used 2020 Kia, Forte LXS IVT, 14299, Great Price, 50672
Used 2020 Kia, Sportage EX AWD, 13949, Great Price, 90983
Used 2020 Kia, Telluride S AWD, 25998, Fair Price, 77767
Used 2020 Kia, Telluride EX AWD, 26998, Fair Price, 66779
Used 2020 Kia, Sorento LX V6 AWD, 15995, High Price, 95724
Used 2020 Kia, Telluride SX AWD, 21900, Fair Price, 114872
Used 2020 Kia, Forte GT DCT, 16998, Great Price, 67880
Used 2020 Kia, Sportage EX AWD, 20387, Great Price, 52478
Used 2020 Kia, Soul S IVT, 8556, Excellent Price, 95850
Used 2020 Kia, Soul EX IVT, 11903, Fair Price, 104694
Used 2020 Kia, Forte GT-Line IVT, 19998, Fair Price, 23321
Used 2020 Kia, Sedona EX, 12900, Excellent Price, 107007
Used 2020 Kia, K900 V6 Luxury, 29795, Excellent Price, 20885
Used 2020 Kia, Sportage LX AWD, 17455, High Price, 57670
Used 2020 Kia, Sportage S AWD, 17999, Fair Price, 70427
Used 2020 Kia, Forte LXS IVT, 16998, Fair Price, 52063
Used 2020 Kia, Sportage LX AWD, 9799, Excellent Price, 107186
Used 2020 Kia, Telluride EX AWD, 24998, Fair Price, 82288
Used 2020 Kia, Soul X-Line IVT, 10412, Great Price, 110526
Used 2020 Kia, Optima LX Automatic, 12995, High Price, 23555
Used 2020 Kia, Telluride LX AWD, 15675, Fair Price, 116521
Used 2020 Kia, Optima SE Automatic, 15895, Excellent Price, 49840
Used 2020 Kia, Forte LXS IVT, 15959, Fair Price, 14964
Used 2020 Kia, Telluride EX FWD, 15928, High Price, 140837
