Year/Make, Model, Price, Rating, Mileage
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Inscription, 18498, Excellent Price, 105968, 
Used 2018 Volvo, V60 T5 FWD Dynamic, 10500, Excellent Price, 133367, 
Used 2018 Volvo, V60 Cross Country T5 AWD, 18998, Great Price, 77419, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Inscription, 18498, Excellent Price, 105968, 
Used 2018 Volvo, S90 T5 AWD Momentum, 19999, Excellent Price, 76278, 
Used 2018 Volvo, S90 T5 FWD Momentum, 13995, Excellent Price, 92978, 
Used 2018 Volvo, XC90 T5 AWD 7-Passenger Momentum, 20898, Great Price, 76453, 
Used 2018 Volvo, S90 T8 eAWD Plug-In Hybrid Inscription, 30947, Excellent Price, 26218, 
Used 2018 Volvo, XC90 T5 AWD 7-Passenger Momentum, 16355, Fair Price, 92985, 
Used 2018 Volvo, S90 T5 FWD Momentum, 13850, Excellent Price, 93509, 
Used 2018 Volvo, S90 T6 AWD Momentum, 23998, Fair Price, 69564, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Momentum, 22998, High Price, 84647, 
Used 2018 Volvo, XC90 T8 eAWD Plug-In Hybrid 7-Passenger Inscription, 25000, Great Price, 55163, 
Used 2018 Volvo, XC60 T6 Inscription, 16299, Great Price, 102734, 
Used 2018 Volvo, V60 Cross Country T5 AWD, 17900, High Price, 98453, 
Used 2018 Volvo, XC60 T6 Inscription, 18295, High Price, 106430, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Momentum, 19042, Great Price, 97499, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Inscription, 26998, High Price, 78668, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Momentum, 17825, High Price, 95842, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Momentum, 15944, High Price, 111204, 
Used 2018 Volvo, XC90 T6 AWD 7-Passenger Momentum, 16099, High Price, 133130, 
