Year/Make, Model, Price, Rating, Mileage
Used 2018 Acura, ILX Sedan, 11691, Excellent Price, 114276, 
Used 2018 Acura, RDX SH-AWD, 18997, Excellent Price, 64799, 
Used 2018 Acura, RDX FWD with Technology Package, 16300, Fair Price, 94758, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 25998, Great Price, 56819, 
Used 2018 Acura, ILX with Premium Package, 19998, Fair Price, 67172, 
Used 2018 Acura, RDX SH-AWD, 20299, High Price, 69457, 
Used 2018 Acura, MDX FWD with Technology Package, 22085, Fair Price, 96279, 
Used 2018 Acura, TLX 3.5L FWD with A-Spec Package, 17950, Fair Price, 100628, 
Used 2018 Acura, TLX 2.4L FWD, 10999, Excellent Price, 131459, 
Used 2018 Acura, MDX FWD with Technology Package, 19888, Excellent Price, 102737, 
Used 2018 Acura, TLX 3.5L SH-AWD with A-Spec Package, 23200, High Price, 97492, 
Used 2018 Acura, TLX 2.4L FWD, 15900, High Price, 123217, 
Used 2018 Acura, RDX SH-AWD, 16290, Fair Price, 99645, 
Used 2018 Acura, MDX FWD, 20864, High Price, 99346, 
