Year/Make, Model, Price, Rating, Mileage
Used 2022 Cadillac, Escalade Premium Luxury 4WD, 55999, Excellent Price, 48324, 
Used 2022 Cadillac, Escalade Premium Luxury 4WD, 55999, Excellent Price, 48324, 
Used 2022 Cadillac, Escalade Sport Platinum 4WD, 63499, Great Price, 74541, 
Used 2022 Cadillac, Escalade Premium Luxury 4WD, 63900, High Price, 56911, 
Used 2022 Cadillac, XT5 Premium Luxury AWD, 33998, Fair Price, 33830, 
Used 2022 Cadillac, XT6 Premium Luxury AWD, 35324, High Price, 40641, 
Used 2022 Cadillac, XT5 Premium Luxury FWD, 31123, Fair Price, 19265, 
Used 2022 Cadillac, CT4 Premium Luxury, 40775, High Price, 4411, 
Used 2022 Cadillac, Escalade Sport Platinum 4WD, 73795, High Price, 55936, 
Used 2022 Cadillac, XT5 Premium Luxury AWD, 30493, High Price, 37472, 
