Year/Make, Model, Price, Rating, Mileage
Used 2021 Mercedes-Benz, GLB 250 4MATIC, 25499, Great Price, 57841, 
Used 2021 Mercedes-Benz, S 580 Sedan 4MATIC, 83577, High Price, 21667, 
Used 2021 Mercedes-Benz, AMG GLS 63 4MATIC+ SUV, 63999, Great Price, 75692, 
Used 2021 Mercedes-Benz, GLC 300 SUV 4MATIC, 30795, High Price, 35801, 
Used 2021 Mercedes-Benz, GLC 300 SUV 4MATIC, 28999, Fair Price, 47238, 
Used 2021 Mercedes-Benz, AMG GLE 53 Coupe 4MATIC, 51999, Fair Price, 75310, 
Used 2021 Mercedes-Benz, C 300 Sedan 4MATIC, 28499, Great Price, 33349, 
Used 2021 Mercedes-Benz, Sprinter Cargo Van 2500 Standard Roof V6 144" RWD, 29998, Fair Price, 96206, 
Used 2021 Mercedes-Benz, C 300 Sedan 4MATIC, 27970, Fair Price, 42072, 
Used 2021 Mercedes-Benz, A 220 4MATIC, 27000, High Price, 36489, 
