Year/Make, Model, Price, Rating, Mileage
Used 2018 Chrysler, Pacifica Limited, 17430, Excellent Price, 86845, 
Used 2018 Chrysler, Pacifica Touring Plus, 11999, Great Price, 116663, 
Used 2018 Chrysler, 300 Limited V6 AWD, 13995, Excellent Price, 105160, 
Used 2018 Chrysler, 300 Touring V6 RWD, 12900, Excellent Price, 109735, 
Used 2018 Chrysler, 300 Touring L V6 AWD, 12184, Excellent Price, 149064, 
Used 2018 Chrysler, Pacifica Touring L, 9495, Excellent Price, 125769, 
Used 2018 Chrysler, Pacifica Touring Plus, 11999, Fair Price, 117788, 
Used 2018 Chrysler, Pacifica Limited, 16392, Great Price, 103000, 
Used 2018 Chrysler, Pacifica Touring L Plus, 15988, Excellent Price, 85359, 
Used 2018 Chrysler, Pacifica LX, 9985, Fair Price, 101403, 
Used 2018 Chrysler, Pacifica Limited, 24998, High Price, 70726, 
Used 2018 Chrysler, Pacifica Limited, 14400, Fair Price, 113671, 
Used 2018 Chrysler, 300 C V8 RWD, 22665, Excellent Price, 54750, 
Used 2018 Chrysler, Pacifica Limited, 12995, High Price, 166834, 
Used 2018 Chrysler, Pacifica Touring Plus, 13995, High Price, 158773, 
Used 2018 Chrysler, Pacifica Touring Plus, 16900, High Price, 107365, 
