Year/Make, Model, Price, Rating, Mileage
Used 2016 Chevrolet, Equinox LT FWD, 5200, Excellent Price, 133606, 
Used 2013 Ford, Escape SEL 4WD, 4900, Excellent Price, 139538, 
Used 2016 Ford, F-150 Lariat SuperCrew 5.5' Box 4WD, 14999, Excellent Price, 140028, 
Used 2019 Chevrolet, Equinox LT with 2FL AWD, 14995, Excellent Price, 72890, 
Used 2017 Chevrolet, Equinox Premier AWD, 11737, Excellent Price, 67524, 
Used 2020 Chevrolet, Trax LS FWD, 11895, Excellent Price, 69432, 
Used 2021 Nissan, Murano SV AWD, 11995, Excellent Price, 68000, 
Used 2022 Chevrolet, Silverado 1500 Custom Crew Cab Short Bed 4WD, 22995, Excellent Price, 127096, 
Used 2000 Jaguar, XK8 Convertible, 12249, Excellent Price, 41150, 
Used 2010 Hyundai, Azera GLS, 8495, Excellent Price, 70407, 
Used 2020 Porsche, Cayenne Turbo S E-Hybrid AWD, 84990, Excellent Price, 29131, 
Used 2017 Chevrolet, Trax LT FWD, 6471, Excellent Price, 171381, 
Used 2012 Chevrolet, Cruze LS, 5858, Excellent Price, 91233, 
Used 2018 Chevrolet, Equinox LT with 1LT AWD, 9500, Excellent Price, 123510, 
Used 2015 Toyota, RAV4 Limited AWD, 6996, Excellent Price, 260140, 
Used 2009 Nissan, Altima 2.5 S Sedan CVT, 6570, Excellent Price, 69425, 
Used 2023 Chevrolet, Malibu LT, 15995, Excellent Price, 82274, 
Used 2013 Chevrolet, Equinox LS AWD, 3500, Excellent Price, 177525, 
Used 2020 Ford, Escape SE AWD, 15295, Excellent Price, 63836, 
Used 2014 Ford, Fusion SE FWD, 6000, Excellent Price, 121616, 
Used 2022 Jeep, Wrangler Unlimited Sahara 4xe, 28995, Excellent Price, 75144, 
Used 2018 GMC, Terrain SLE FWD, 9995, Excellent Price, 80000, 
Used 2024 Cadillac, CT4 Premium Luxury, 22995, Excellent Price, 5000, 
Used 2023 Chevrolet, Equinox Premier AWD, 16169, Excellent Price, 167458, 
Used 2021 Ford, Bronco Sport Big Bend, 17500, Excellent Price, 106220, 
Used 2016 Jeep, Wrangler Unlimited Sport, 17495, Excellent Price, 87808, 
Used 2014 Jeep, Grand Cherokee Limited 4WD, 11995, Excellent Price, 120198, 
Used 2007 Chevrolet, HHR LT, 2000, Excellent Price, 257215, 
Used 2021 Jeep, Grand Cherokee WK Limited 4WD, 19777, Excellent Price, 86799, 
Used 2022 Chevrolet, Equinox LT with 2FL AWD, 17995, Excellent Price, 53639, 
