Year/Make, Model, Price, Rating, Mileage
Used 2019 Hyundai, Elantra SEL 2.0L Automatic, 11995, Great Price, 87668, 
Used 2019 Hyundai, Tucson SE FWD, 9895, Excellent Price, 121005, 
Used 2019 Hyundai, Kona Electric Ultimate, 16995, Excellent Price, 58785, 
Used 2019 Hyundai, Santa Fe Ultimate 2.0T AWD, 22998, Excellent Price, 62181, 
Used 2019 Hyundai, Tucson SE AWD, 12900, Excellent Price, 72982, 
Used 2019 Hyundai, Kona Electric Limited, 11000, Excellent Price, 92186, 
Used 2019 Hyundai, Tucson SEL AWD, 15998, Excellent Price, 97437, 
Used 2019 Hyundai, Sonata SE 2.4L, 10995, Excellent Price, 85881, 
Used 2019 Hyundai, Kona SEL AWD Automatic, 10999, Excellent Price, 113937, 
Used 2019 Hyundai, Ioniq Electric Base, 13995, Excellent Price, 35209, 
Used 2019 Hyundai, Elantra SE 2.0L Automatic, 8995, Great Price, 122850, 
Used 2019 Hyundai, Sonata SE 2.4L, 16998, Great Price, 44189, 
Used 2019 Hyundai, Tucson SE FWD, 9895, Excellent Price, 121005, 
Used 2019 Hyundai, Tucson SE AWD, 12717, Great Price, 101159, 
Used 2019 Hyundai, Kona Ultimate FWD DCT, 19477, Great Price, 11384, 
Used 2019 Hyundai, Tucson SE AWD, 17998, Great Price, 59909, 
Used 2019 Hyundai, Sonata SE 2.4L, 10900, Excellent Price, 97336, 
Used 2019 Hyundai, Kona Electric Limited, 11995, Great Price, 82545, 
Used 2019 Hyundai, Tucson SEL AWD, 18998, Great Price, 62681, 
Used 2019 Hyundai, Elantra SE 2.0L Automatic, 7997, Great Price, 139147, 
Used 2019 Hyundai, Sonata Hybrid Limited, 23998, Great Price, 16436, 
Used 2019 Hyundai, Kona Ultimate AWD DCT, 18998, Great Price, 69190, 
Used 2019 Hyundai, Elantra Value Edition 2.0L Automatic, 9895, Great Price, 120991, 
Used 2019 Hyundai, Tucson SE FWD, 15998, Fair Price, 80149, 
Used 2019 Hyundai, Sonata SEL 2.4L, 17998, Great Price, 44266, 
Used 2019 Hyundai, Tucson SE FWD, 13904, Excellent Price, 70641, 
Used 2019 Hyundai, Elantra SEL 2.0L Automatic, 8450, Excellent Price, 98602, 
Used 2019 Hyundai, Elantra Sport 1.6T Automatic, 14900, Excellent Price, 48153, 
Used 2019 Hyundai, Kona SE AWD Automatic, 13940, Great Price, 78592, 
Used 2019 Hyundai, Kona Ultimate AWD DCT, 22998, Fair Price, 18483, 
Used 2019 Hyundai, Kona SEL FWD Automatic, 16162, Great Price, 41140, 
Used 2019 Hyundai, Elantra SEL 2.0L Automatic, 11995, Great Price, 87668, 
Used 2019 Hyundai, Elantra Sport 1.6T Automatic, 15995, Great Price, 60591, 
