Year/Make, Model, Price, Rating, Mileage
Used 2014 FIAT, 500c GQ Edition Cabrio, 13495, Excellent Price, 36546
Used 2017 FIAT, 124 Spider Classica, 16999, Great Price, 36485
Used 2017 FIAT, 500X Trekking FWD, 11995, High Price, 86247
Used 2017 FIAT, 124 Spider Elaborazione Abarth, 21998, Fair Price, 17530
Used 2012 FIAT, 500 Lounge Cabrio, 6995, Fair Price, 100064
Used 2015 FIAT, 500 Pop Hatch, 11980, High Price, 32462
Used 2016 FIAT, 500 Sport Hatch, 11980, High Price, 41048
Used 2012 FIAT, 500 Sport Hatch, 7591, High Price, 69829
Used 2016 FIAT, 500X Easy AWD, 12998, High Price, 86555
Used 2013 FIAT, 500 Sport Hatch, 6995, High Price, 88512
