Year/Make, Model, Price, Rating, Mileage
Used 2019 MINI, Convertible, 17791, Excellent Price, 45044, 
Used 2013 MINI, Countryman S FWD, 7995, Fair Price, 107930, 
Used 2015 MINI, S Convertible, 12500, Great Price, 79584, 
Used 2019 MINI, Countryman Cooper S ALL4, 15949, Great Price, 87157, 
Used 2023 MINI, Countryman Cooper S ALL4, 25588, Excellent Price, 41620, 
Used 2014 MINI, Cooper Paceman S FWD, 7225, High Price, 148614, 
Used 2020 MINI, Countryman Cooper FWD, 12999, Excellent Price, 85500, 
Used 2021 MINI, Countryman Cooper S FWD, 19500, Great Price, 53452, 
Used 2019 MINI, S Convertible, 20998, High Price, 49705, 
Used 2022 MINI, Countryman Cooper FWD, 21900, High Price, 66529, 
