Year/Make, Model, Price, Rating, Mileage
Used 2021 Hyundai, Kona Electric Limited, 17995, Excellent Price, 32933, 
Used 2021 Hyundai, Kona Electric Limited, 16500, Excellent Price, 32860, 
Used 2021 Hyundai, Tucson SEL FWD, 15444, Excellent Price, 97888, 
Used 2021 Hyundai, Sonata SEL, 17395, Excellent Price, 48793, 
Used 2021 Hyundai, Palisade SEL AWD, 28697, Great Price, 50485, 
Used 2021 Hyundai, Palisade SEL FWD, 25308, Great Price, 65273, 
Used 2021 Hyundai, Santa Fe SEL AWD, 20998, Excellent Price, 51488, 
Used 2021 Hyundai, Santa Fe SEL AWD, 21695, Excellent Price, 47083, 
Used 2021 Hyundai, Kona Electric SEL, 18998, Great Price, 50802, 
Used 2021 Hyundai, Tucson SEL AWD, 17499, Great Price, 70583, 
Used 2021 Hyundai, Santa Fe Limited AWD, 23250, Great Price, 61816, 
Used 2021 Hyundai, Kona SE AWD Automatic, 13995, Great Price, 89732, 
Used 2021 Hyundai, Palisade SEL AWD, 29998, Fair Price, 52927, 
Used 2021 Hyundai, Sonata N Line, 24265, Great Price, 26946, 
Used 2021 Hyundai, Santa Fe Calligraphy AWD with 19' Wheels, 27404, Excellent Price, 31890, 
Used 2021 Hyundai, Tucson Sport AWD, 21795, Great Price, 44755, 
Used 2021 Hyundai, Tucson Sport AWD, 19275, Fair Price, 78942, 
Used 2021 Hyundai, Kona Limited AWD DCT, 19000, Fair Price, 41972, 
Used 2021 Hyundai, Sonata Limited, 17594, Great Price, 92293, 
Used 2021 Hyundai, Elantra N Line Manual, 18100, Fair Price, 74603, 
Used 2021 Hyundai, Kona SEL FWD Automatic, 18980, Fair Price, 35538, 
Used 2021 Hyundai, Tucson Value AWD, 17960, Fair Price, 59124, 
Used 2021 Hyundai, Elantra Limited IVT, 18339, Great Price, 45188, 
Used 2021 Hyundai, Palisade SEL AWD, 25795, Fair Price, 84844, 
Used 2021 Hyundai, Elantra SEL IVT (SULEV), 14500, High Price, 121845, 
Used 2021 Hyundai, Sonata Hybrid Limited, 17991, Excellent Price, 82221, 
Used 2021 Hyundai, Sonata Hybrid Limited, 18995, Excellent Price, 82913, 
Used 2021 Hyundai, Sonata SEL, 22995, High Price, 17688, 
Used 2021 Hyundai, Elantra Limited IVT (SULEV), 19799, Fair Price, 23604, 
Used 2021 Hyundai, Elantra Hybrid Blue DCT, 16982, Fair Price, 69623, 
Used 2021 Hyundai, Kona SE AWD Automatic, 21995, High Price, 36156, 
Used 2021 Hyundai, Palisade SEL AWD, 28778, Excellent Price, 41801, 
Used 2021 Hyundai, Kona NIGHT AWD DCT, 23995, High Price, 24365, 
Used 2021 Hyundai, Sonata Limited, 28795, High Price, 14377, 
Used 2021 Hyundai, Tucson Sport AWD, 22092, High Price, 69148, 
Used 2021 Hyundai, Elantra SEL IVT (SULEV), 17995, Fair Price, 52521, 
Used 2021 Hyundai, Palisade SEL AWD, 25795, Fair Price, 81180, 
Used 2021 Hyundai, Palisade SEL AWD, 28932, Fair Price, 48846, 
