Year/Make, Model, Price, Rating, Mileage
Used 2023 Land Rover, Discovery P360 S R-Dynamic, 41998, Excellent Price, 34823, 
Used 2023 Land Rover, Defender 110 V8, 82998, Excellent Price, 17645, 
Used 2023 Land Rover, Range Rover Sport SE, 72285, Excellent Price, 9450, 
Used 2023 Land Rover, Discovery Sport SE, 37995, Great Price, 7046, 
Used 2023 Land Rover, Discovery P360 S R-Dynamic, 54995, Fair Price, 10807, 
Used 2023 Land Rover, Defender 130 SE, 63998, Great Price, 20873, 
Used 2023 Land Rover, Defender 110 X-Dynamic SE, 64995, Fair Price, 30250, 
Used 2023 Land Rover, Defender 130 X, 64000, Excellent Price, 28275, 
Used 2023 Land Rover, Range Rover Evoque R-Dynamic S, 40995, High Price, 19598, 
Used 2023 Land Rover, Range Rover Evoque R-Dynamic SE, 35402, Excellent Price, 20112, 
Used 2023 Land Rover, Discovery Sport SE R-Dynamic, 41995, High Price, 8286, 
Used 2023 Land Rover, Defender 110 Carpathian Edition, 83950, Excellent Price, 16094, 
Used 2023 Land Rover, Discovery P360 Metropolitan Edition, 54999, Excellent Price, 9425, 
Used 2023 Land Rover, Defender 110 X, 64900, Excellent Price, 57340, 
Used 2023 Land Rover, Range Rover P530 SE SWB, 97000, Great Price, 41225, 
Used 2023 Land Rover, Discovery P300 S, 39500, Great Price, 22527, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 94295, Great Price, 15248, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 82995, High Price, 66815, 
Used 2023 Land Rover, Defender 110 X-Dynamic SE, 55488, Fair Price, 40897, 
Used 2023 Land Rover, Range Rover Sport SE Dynamic, 69850, Fair Price, 49312, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 94980, Fair Price, 21500, 
Used 2023 Land Rover, Defender 110 SE, 54995, Fair Price, 36665, 
Used 2023 Land Rover, Range Rover Autobiography SWB, 122950, Fair Price, 26001, 
Used 2023 Land Rover, Range Rover Autobiography LWB 7 Seat, 125950, Fair Price, 16917, 
Used 2023 Land Rover, Range Rover Sport SE Dynamic, 72000, Excellent Price, 22105, 
Used 2023 Land Rover, Range Rover Velar P250 R-Dynamic S, 48999, Fair Price, 13205, 
Used 2023 Land Rover, Defender 130 SE, 65475, High Price, 25770, 
Used 2023 Land Rover, Defender 110 X-Dynamic SE, 63800, Fair Price, 15412, 
Used 2023 Land Rover, Range Rover Sport SE, 74999, High Price, 12283, 
Used 2023 Land Rover, Discovery Sport S, 28895, Great Price, 40427, 
Used 2023 Land Rover, Defender 110 S, 51950, High Price, 26756, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 99999, High Price, 21468, 
Used 2023 Land Rover, Defender 110 S, 48000, High Price, 55831, 
Used 2023 Land Rover, Range Rover Sport First Edition, 119000, High Price, 907, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 99850, High Price, 21839, 
Used 2023 Land Rover, Defender 110 S, 53950, High Price, 25480, 
Used 2023 Land Rover, Range Rover Evoque S, 28995, High Price, 61064, 
Used 2023 Land Rover, Range Rover Evoque SE, 35995, Fair Price, 20712, 
Used 2023 Land Rover, Range Rover P400 SE SWB, 98988, High Price, 30362, 
