Year/Make, Model, Price, Rating, Mileage
Used 2018 Dodge, Journey GT AWD, 12250, Excellent Price, 73289, 
Used 2018 Dodge, Durango GT AWD, 14995, Excellent Price, 146565, 
Used 2018 Dodge, Durango GT RWD, 14499, Great Price, 134558, 
Used 2018 Dodge, Charger SXT Plus RWD, 19688, Great Price, 68761, 
Used 2018 Dodge, Challenger SXT RWD Automatic, 14495, Fair Price, 124141, 
Used 2018 Dodge, Charger R/T RWD, 14950, Excellent Price, 133919, 
Used 2018 Dodge, Charger SXT RWD, 17833, Fair Price, 70501, 
Used 2018 Dodge, Journey SE FWD, 11797, Fair Price, 85159, 
Used 2018 Dodge, Charger SXT RWD, 12837, Great Price, 135309, 
Used 2018 Dodge, Challenger R/T RWD, 18998, Excellent Price, 43275, 
Used 2018 Dodge, Journey SE FWD, 11575, Excellent Price, 72218, 
Used 2018 Dodge, Charger R/T RWD, 13999, Great Price, 156600, 
Used 2018 Dodge, Charger R/T Scat Pack RWD, 32880, Great Price, 53294, 
Used 2018 Dodge, Journey GT AWD, 12250, Excellent Price, 73289, 
Used 2018 Dodge, Challenger R/T Scat Pack RWD, 30999, High Price, 51705, 
Used 2018 Dodge, Durango R/T RWD, 23995, Great Price, 78743, 
Used 2018 Dodge, Charger SRT 392 RWD, 32950, Fair Price, 84478, 
Used 2018 Dodge, Journey SE FWD, 8950, Excellent Price, 117095, 
Used 2018 Dodge, Challenger SXT RWD Automatic, 13685, Excellent Price, 120469, 
Used 2018 Dodge, Journey GT FWD, 14612, Excellent Price, 52861, 
Used 2018 Dodge, Charger R/T RWD, 17990, Excellent Price, 93086, 
Used 2018 Dodge, Challenger SXT Plus RWD Automatic, 18998, Fair Price, 75428, 
Used 2018 Dodge, Challenger SXT RWD Automatic, 14999, Fair Price, 116469, 
Used 2018 Dodge, Durango SXT AWD, 20950, High Price, 65100, 
Used 2018 Dodge, Challenger GT AWD Automatic, 19999, High Price, 100221, 
Used 2018 Dodge, Challenger T/A 392 RWD, 27975, Great Price, 71588, 
Used 2018 Dodge, Challenger R/T Plus RWD, 28950, Fair Price, 38532, 
Used 2018 Dodge, Durango GT AWD, 22123, Great Price, 65357, 
Used 2018 Dodge, Charger R/T RWD, 16898, Fair Price, 122059, 
Used 2018 Dodge, Journey SE FWD, 14395, High Price, 91488, 
Used 2018 Dodge, Charger R/T RWD, 16898, Fair Price, 122059, 
Used 2018 Dodge, Charger R/T Scat Pack RWD, 24998, High Price, 137715, 
Used 2018 Dodge, Charger Police AWD, 17346, High Price, 126945, 
